outcome_group,arm_set,study,studytime,direction,contrast,module,pathway,total,hits,expected,raw_p,fdr_native,fdr_bh_pooled,significant,hit_features
tertiary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Tyrosine Metabolism,5,1,0.138,0.131,0.584,0.1468162729658793,FALSE,L-Aspartic acid
tertiary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Alpha Linolenic Acid and Linoleic Acid Metabolism,5,1,0.138,0.131,0.584,0.1468162729658793,FALSE,Arachidonic acid
tertiary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,"Valine, Leucine and Isoleucine Degradation",5,1,0.138,0.131,0.584,0.1468162729658793,FALSE,Succinic acid
tertiary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Spermidine and Spermine Biosynthesis,5,1,0.138,0.131,0.584,0.1468162729658793,FALSE,Spermine
tertiary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Carnitine Synthesis,5,1,0.138,0.131,0.584,0.1468162729658793,FALSE,Succinic acid
tertiary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Catecholamine Biosynthesis,4,1,0.163,0.153,1,0.16539493670886077,FALSE,Homocysteine
tertiary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Arachidonic Acid Metabolism,4,1,0.163,0.153,1,0.16539493670886077,FALSE,Arachidonic acid
tertiary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Betaine Metabolism,4,1,0.163,0.153,1,0.16539493670886077,FALSE,Homocysteine
tertiary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Purine Metabolism,6,1,0.166,0.155,0.626,0.16671284634760705,FALSE,L-Aspartic acid
tertiary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Tryptophan Metabolism,6,1,0.166,0.155,0.626,0.16671284634760705,FALSE,Indoleacetic acid
tertiary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Alpha Linolenic Acid and Linoleic Acid Metabolism,5,1,0.171,0.16,1,0.17037406483790524,FALSE,Arachidonic acid
tertiary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Warburg Effect,5,1,0.171,0.16,1,0.17037406483790524,FALSE,Lactic acid
tertiary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Beta-Alanine Metabolism,7,1,0.193,0.179,0.626,0.18779606879606878,FALSE,L-Aspartic acid
tertiary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Ammonia Recycling,7,1,0.193,0.179,0.626,0.18779606879606878,FALSE,L-Aspartic acid
tertiary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Sphingolipid Metabolism,7,1,0.193,0.179,0.626,0.18779606879606878,FALSE,Cer(d18:1/18:0)
tertiary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Urea Cycle,7,1,0.193,0.179,0.626,0.18779606879606878,FALSE,L-Aspartic acid
tertiary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Warburg Effect,5,1,0.203,0.188,1,0.19627383863080686,FALSE,Lactic acid
tertiary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Aspartate Metabolism,8,1,0.221,0.202,0.682,0.20935436893203888,FALSE,L-Aspartic acid
tertiary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Sphingolipid Metabolism,7,1,0.239,0.217,1,0.22327469879518072,FALSE,Cer(d18:1/18:0)
tertiary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Tryptophan Metabolism,6,1,0.244,0.221,1,0.22684375,FALSE,Indoleacetic acid
tertiary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Sphingolipid Metabolism,7,1,0.285,0.253,1,0.2566057007125891,FALSE,Cer(d18:1/18:0)
tertiary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Urea Cycle,7,1,0.285,0.253,1,0.2566057007125891,FALSE,Ornithine
tertiary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Bile Acid Biosynthesis,15,1,0.415,0.346,1,0.3468122065727699,FALSE,Lithocholic acid glycine conjugate
tertiary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Glycine and Serine Metabolism,13,1,0.444,0.366,1,0.366,FALSE,Homocysteine
tertiary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Bile Acid Biosynthesis,15,3,0.171,3.89e-4,0.0381,0.013841916666666669,TRUE,Taurine; Cholic acid; Deoxycholic acid
tertiary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Beta-Alanine Metabolism,7,2,0.0569,0.00109,0.0713,0.020607391304347827,FALSE,beta-Alanine; Methylhistidine
tertiary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Histidine Metabolism,8,2,0.065,0.00145,0.0713,0.023564074074074074,FALSE,beta-Alanine; Methylhistidine
tertiary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Beta-Alanine Metabolism,7,2,0.0797,0.00227,0.0985,0.028508529411764703,FALSE,beta-Alanine; Methylhistidine
tertiary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Histidine Metabolism,8,2,0.0911,0.00301,0.0985,0.035074999999999995,FALSE,beta-Alanine; Methylhistidine
tertiary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Taurine and Hypotaurine Metabolism,2,1,0.0163,0.0162,0.318,0.06356106870229009,FALSE,Taurine
tertiary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Pyrimidine Metabolism,2,1,0.0163,0.0162,0.318,0.06356106870229009,FALSE,beta-Alanine
tertiary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Methylhistidine Metabolism,2,1,0.0163,0.0162,0.318,0.06356106870229009,FALSE,Methylhistidine
tertiary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Taurine and Hypotaurine Metabolism,2,1,0.0228,0.0227,0.37,0.06753856209150326,FALSE,Taurine
tertiary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Pyrimidine Metabolism,2,1,0.0228,0.0227,0.37,0.06753856209150326,FALSE,beta-Alanine
tertiary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Methylhistidine Metabolism,2,1,0.0228,0.0227,0.37,0.06753856209150326,FALSE,Methylhistidine
tertiary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Propanoate Metabolism,3,1,0.0244,0.0242,0.396,0.06753856209150326,FALSE,beta-Alanine
tertiary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Propanoate Metabolism,3,1,0.0341,0.0338,0.473,0.07401333333333333,FALSE,beta-Alanine
tertiary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Aspartate Metabolism,8,1,0.065,0.0636,0.89,0.10047058823529412,FALSE,beta-Alanine
tertiary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Aspartate Metabolism,8,1,0.0911,0.088,0.958,0.11880567823343849,FALSE,beta-Alanine
tertiary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Glutamate Metabolism,8,1,0.0911,0.088,0.958,0.11880567823343849,FALSE,gamma-Aminobutyric acid
tertiary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Bile Acid Biosynthesis,15,1,0.122,0.117,1,0.14152691218130312,FALSE,Taurine
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Arginine and Proline Metabolism,10,4,0.325,1.52e-4,0.0149,0.008113,TRUE,Glycine; Proline; Succinic acid; 4-Hydroxyproline
tertiary,stratified,Misame,14-21 days,down,BEP/IFA,ora,Warburg Effect,5,2,0.0325,3.16e-4,0.0309,0.01281,TRUE,Lactic acid; Succinic acid
tertiary,stratified,Misame,14-21 days,down,BEP/BEP,ora,Homocysteine Degradation,3,2,0.0439,5.68e-4,0.0283,0.015425374999999998,TRUE,L-Cysteine; Homocysteine
tertiary,stratified,Misame,14-21 days,down,BEP/BEP,ora,Glycine and Serine Metabolism,13,3,0.19,5.78e-4,0.0283,0.015425374999999998,TRUE,L-Threonine; L-Cysteine; Homocysteine
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Glutamate Metabolism,8,3,0.26,0.00149,0.073,0.023564074074074074,FALSE,Glycine; Succinic acid; L-Cysteine
tertiary,stratified,Misame,14-21 days,down,BEP/BEP,ora,Beta-Alanine Metabolism,7,2,0.102,0.00385,0.125,0.03776577777777778,FALSE,Anserine; Methylhistidine
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Methionine Metabolism,11,3,0.358,0.00412,0.133,0.03788654545454545,FALSE,Choline; Glycine; L-Cysteine
tertiary,stratified,Misame,14-21 days,down,BEP/BEP,ora,Histidine Metabolism,8,2,0.117,0.0051,0.125,0.038887500000000005,FALSE,Anserine; Methylhistidine
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Glutathione Metabolism,4,2,0.13,0.0058,0.133,0.0420530303030303,FALSE,Glycine; L-Cysteine
tertiary,stratified,Misame,14-21 days,down,BEP/IFA,ora,Ketone Body Metabolism,1,1,0.0065,0.0065,0.127,0.0420530303030303,FALSE,Succinic acid
tertiary,stratified,Misame,14-21 days,down,BEP/IFA,ora,Butyrate Metabolism,1,1,0.0065,0.0065,0.127,0.0420530303030303,FALSE,Succinic acid
tertiary,stratified,Misame,14-21 days,down,BEP/IFA,ora,Mitochondrial Electron Transport Chain,1,1,0.0065,0.0065,0.127,0.0420530303030303,FALSE,Succinic acid
tertiary,stratified,Misame,14-21 days,down,BEP/IFA,ora,Phytanic Acid Peroxisomal Oxidation,1,1,0.0065,0.0065,0.127,0.0420530303030303,FALSE,Succinic acid
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Alpha Linolenic Acid and Linoleic Acid Metabolism,5,2,0.163,0.00948,0.133,0.05649094594594595,FALSE,Arachidonic acid; Dihomo-gamma-linolenic acid
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Carnitine Synthesis,5,2,0.163,0.00948,0.133,0.05649094594594595,FALSE,Glycine; Succinic acid
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Warburg Effect,5,2,0.163,0.00948,0.133,0.05649094594594595,FALSE,Lactic acid; Succinic acid
tertiary,stratified,Misame,14-21 days,down,BEP/BEP,ora,Methionine Metabolism,11,2,0.161,0.00979,0.192,0.05649094594594595,FALSE,L-Cysteine; Homocysteine
tertiary,stratified,Misame,14-21 days,down,BEP/IFA,ora,Citric Acid Cycle,2,1,0.013,0.013,0.159,0.06237078651685393,FALSE,Succinic acid
tertiary,stratified,Misame,14-21 days,down,BEP/IFA,ora,Pyruvate Metabolism,2,1,0.013,0.013,0.159,0.06237078651685393,FALSE,Lactic acid
tertiary,stratified,Misame,14-21 days,down,BEP/IFA,ora,Gluconeogenesis,2,1,0.013,0.013,0.159,0.06237078651685393,FALSE,Lactic acid
tertiary,stratified,Misame,14-21 days,down,BEP/BEP,ora,Pantothenate and CoA Biosynthesis,1,1,0.0146,0.0146,0.205,0.06356106870229009,FALSE,L-Cysteine
tertiary,stratified,Misame,14-21 days,down,BEP/BEP,ora,Threonine and 2-Oxobutanoate Degradation,1,1,0.0146,0.0146,0.205,0.06356106870229009,FALSE,L-Threonine
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Ammonia Recycling,7,2,0.228,0.0191,0.199,0.06356106870229009,FALSE,Glycine; L-Asparagine
tertiary,stratified,Misame,14-21 days,down,BEP/IFA,ora,Oxidation of Branched Chain Fatty Acids,4,1,0.026,0.0258,0.281,0.07116666666666667,FALSE,Succinic acid
tertiary,stratified,Misame,14-21 days,down,BEP/BEP,ora,Cysteine Metabolism,2,1,0.0293,0.0291,0.237,0.07266491228070175,FALSE,L-Cysteine
tertiary,stratified,Misame,14-21 days,down,BEP/BEP,ora,Taurine and Hypotaurine Metabolism,2,1,0.0293,0.0291,0.237,0.07266491228070175,FALSE,L-Cysteine
tertiary,stratified,Misame,14-21 days,down,BEP/BEP,ora,Pyruvate Metabolism,2,1,0.0293,0.0291,0.237,0.07266491228070175,FALSE,Lactic acid
tertiary,stratified,Misame,14-21 days,down,BEP/BEP,ora,Gluconeogenesis,2,1,0.0293,0.0291,0.237,0.07266491228070175,FALSE,Lactic acid
tertiary,stratified,Misame,14-21 days,down,BEP/BEP,ora,Methylhistidine Metabolism,2,1,0.0293,0.0291,0.237,0.07266491228070175,FALSE,Methylhistidine
tertiary,stratified,Misame,14-21 days,down,BEP/IFA,ora,"Valine, Leucine and Isoleucine Degradation",5,1,0.0325,0.0322,0.287,0.07342592592592592,FALSE,Succinic acid
tertiary,stratified,Misame,14-21 days,down,BEP/IFA,ora,Carnitine Synthesis,5,1,0.0325,0.0322,0.287,0.07342592592592592,FALSE,Succinic acid
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Porphyrin Metabolism,1,1,0.0325,0.0325,0.199,0.07342592592592592,FALSE,Glycine
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Pantothenate and CoA Biosynthesis,1,1,0.0325,0.0325,0.199,0.07342592592592592,FALSE,L-Cysteine
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Ketone Body Metabolism,1,1,0.0325,0.0325,0.199,0.07342592592592592,FALSE,Succinic acid
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Butyrate Metabolism,1,1,0.0325,0.0325,0.199,0.07342592592592592,FALSE,Succinic acid
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Mitochondrial Electron Transport Chain,1,1,0.0325,0.0325,0.199,0.07342592592592592,FALSE,Succinic acid
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Phytanic Acid Peroxisomal Oxidation,1,1,0.0325,0.0325,0.199,0.07342592592592592,FALSE,Succinic acid
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,1,1,0.0325,0.0325,0.199,0.07342592592592592,FALSE,Dodecanoic acid
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Phosphatidylcholine Biosynthesis,1,1,0.0325,0.0325,0.199,0.07342592592592592,FALSE,Choline
tertiary,stratified,Misame,14-21 days,down,BEP/IFA,ora,Glutamate Metabolism,8,1,0.052,0.0511,0.418,0.09299915254237288,FALSE,Succinic acid
tertiary,stratified,Misame,14-21 days,down,BEP/BEP,ora,Catecholamine Biosynthesis,4,1,0.0585,0.0574,0.352,0.09666338582677166,FALSE,Homocysteine
tertiary,stratified,Misame,14-21 days,down,BEP/BEP,ora,Glutathione Metabolism,4,1,0.0585,0.0574,0.352,0.09666338582677166,FALSE,L-Cysteine
tertiary,stratified,Misame,14-21 days,down,BEP/BEP,ora,Arachidonic Acid Metabolism,4,1,0.0585,0.0574,0.352,0.09666338582677166,FALSE,Arachidonic acid
tertiary,stratified,Misame,14-21 days,down,BEP/BEP,ora,Betaine Metabolism,4,1,0.0585,0.0574,0.352,0.09666338582677166,FALSE,Homocysteine
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Glycine and Serine Metabolism,13,2,0.423,0.0632,0.273,0.10047058823529412,FALSE,Glycine; L-Cysteine
tertiary,stratified,Misame,14-21 days,down,BEP/IFA,ora,Arginine and Proline Metabolism,10,1,0.065,0.0636,0.48,0.10047058823529412,FALSE,Succinic acid
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Cysteine Metabolism,2,1,0.065,0.064,0.273,0.10047058823529412,FALSE,L-Cysteine
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Taurine and Hypotaurine Metabolism,2,1,0.065,0.064,0.273,0.10047058823529412,FALSE,L-Cysteine
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Citric Acid Cycle,2,1,0.065,0.064,0.273,0.10047058823529412,FALSE,Succinic acid
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Pyruvate Metabolism,2,1,0.065,0.064,0.273,0.10047058823529412,FALSE,Lactic acid
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Gluconeogenesis,2,1,0.065,0.064,0.273,0.10047058823529412,FALSE,Lactic acid
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Phosphatidylethanolamine Biosynthesis,2,1,0.065,0.064,0.273,0.10047058823529412,FALSE,Choline
tertiary,stratified,Misame,14-21 days,down,BEP/BEP,ora,Alpha Linolenic Acid and Linoleic Acid Metabolism,5,1,0.0732,0.0713,0.388,0.10608048780487805,FALSE,Arachidonic acid
tertiary,stratified,Misame,14-21 days,down,BEP/BEP,ora,Warburg Effect,5,1,0.0732,0.0713,0.388,0.10608048780487805,FALSE,Lactic acid
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Bile Acid Biosynthesis,15,2,0.488,0.0819,0.331,0.11308612903225808,FALSE,Glycine; Deoxycholic acid
tertiary,stratified,Misame,14-21 days,down,BEP/IFA,ora,Bile Acid Biosynthesis,15,1,0.0976,0.0943,0.66,0.12277872340425532,FALSE,Lithocholic acid glycine conjugate
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Beta Oxidation of Very Long Chain Fatty Acids,3,1,0.0976,0.0946,0.331,0.12277872340425532,FALSE,Dodecanoic acid
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Alanine Metabolism,3,1,0.0976,0.0946,0.331,0.12277872340425532,FALSE,Glycine
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Homocysteine Degradation,3,1,0.0976,0.0946,0.331,0.12277872340425532,FALSE,L-Cysteine
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Fatty Acid Biosynthesis,3,1,0.0976,0.0946,0.331,0.12277872340425532,FALSE,Dodecanoic acid
tertiary,stratified,Misame,14-21 days,down,BEP/BEP,ora,Ammonia Recycling,7,1,0.102,0.0985,0.508,0.1266937125748503,FALSE,L-Asparagine
tertiary,stratified,Misame,14-21 days,down,BEP/BEP,ora,Aspartate Metabolism,8,1,0.117,0.112,0.522,0.13742528735632184,FALSE,L-Asparagine
tertiary,stratified,Misame,14-21 days,down,BEP/BEP,ora,Glutamate Metabolism,8,1,0.117,0.112,0.522,0.13742528735632184,FALSE,L-Cysteine
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Phospholipid Biosynthesis,4,1,0.13,0.124,0.38,0.1431027027027027,FALSE,Choline
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Oxidation of Branched Chain Fatty Acids,4,1,0.13,0.124,0.38,0.1431027027027027,FALSE,Succinic acid
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Arachidonic Acid Metabolism,4,1,0.13,0.124,0.38,0.1431027027027027,FALSE,Arachidonic acid
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Betaine Metabolism,4,1,0.13,0.124,0.38,0.1431027027027027,FALSE,Choline
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,"Valine, Leucine and Isoleucine Degradation",5,1,0.163,0.153,0.454,0.16539493670886077,FALSE,Succinic acid
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Purine Metabolism,6,1,0.195,0.181,0.521,0.18942892156862745,FALSE,Glycine
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Sphingolipid Metabolism,7,1,0.228,0.208,0.581,0.21453140096618356,FALSE,Cer(d18:1/18:0)
tertiary,stratified,Misame,14-21 days,down,IFA/BEP,ora,Aspartate Metabolism,8,1,0.26,0.234,0.636,0.23846778042959427,FALSE,L-Asparagine
tertiary,stratified,Misame,14-21 days,up,BEP/IFA,ora,Aspartate Metabolism,8,2,0.065,0.00145,0.143,0.023564074074074074,FALSE,beta-Alanine; L-Asparagine
tertiary,stratified,Misame,14-21 days,up,BEP/IFA,ora,Pyrimidine Metabolism,2,1,0.0163,0.0162,0.297,0.06356106870229009,FALSE,beta-Alanine
tertiary,stratified,Misame,14-21 days,up,BEP/IFA,ora,Fatty acid Metabolism,2,1,0.0163,0.0162,0.297,0.06356106870229009,FALSE,L-Carnitine
tertiary,stratified,Misame,14-21 days,up,BEP/IFA,ora,Steroidogenesis,2,1,0.0163,0.0162,0.297,0.06356106870229009,FALSE,Cortisone
tertiary,stratified,Misame,14-21 days,up,BEP/IFA,ora,Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids,2,1,0.0163,0.0162,0.297,0.06356106870229009,FALSE,L-Carnitine
tertiary,stratified,Misame,14-21 days,up,BEP/IFA,ora,Propanoate Metabolism,3,1,0.0244,0.0242,0.297,0.06753856209150326,FALSE,beta-Alanine
tertiary,stratified,Misame,14-21 days,up,BEP/IFA,ora,Beta Oxidation of Very Long Chain Fatty Acids,3,1,0.0244,0.0242,0.297,0.06753856209150326,FALSE,L-Carnitine
tertiary,stratified,Misame,14-21 days,up,BEP/IFA,ora,Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,3,1,0.0244,0.0242,0.297,0.06753856209150326,FALSE,L-Carnitine
tertiary,stratified,Misame,14-21 days,up,BEP/IFA,ora,Oxidation of Branched Chain Fatty Acids,4,1,0.0325,0.0322,0.351,0.07342592592592592,FALSE,L-Carnitine
tertiary,stratified,Misame,14-21 days,up,BEP/IFA,ora,Carnitine Synthesis,5,1,0.0407,0.0401,0.393,0.0800126168224299,FALSE,L-Carnitine
tertiary,stratified,Misame,14-21 days,up,BEP/IFA,ora,Tryptophan Metabolism,6,1,0.0488,0.048,0.421,0.08929869565217391,FALSE,Kynurenine
tertiary,stratified,Misame,14-21 days,up,BEP/IFA,ora,Beta-Alanine Metabolism,7,1,0.0569,0.0558,0.421,0.09666338582677166,FALSE,beta-Alanine
tertiary,stratified,Misame,14-21 days,up,BEP/IFA,ora,Ammonia Recycling,7,1,0.0569,0.0558,0.421,0.09666338582677166,FALSE,L-Asparagine
tertiary,stratified,Misame,14-21 days,up,BEP/IFA,ora,Histidine Metabolism,8,1,0.065,0.0636,0.445,0.10047058823529412,FALSE,beta-Alanine
tertiary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Glycine and Serine Metabolism,13,4,0.233,3.68e-5,0.0036,0.0034038000000000002,TRUE,Sarcosine; L-Arginine; Methionine; Homocysteine
tertiary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Methionine Metabolism,11,3,0.197,6.52e-4,0.032,0.01546688888888889,TRUE,Sarcosine; Methionine; Homocysteine
tertiary,stratified,Misame,3-4 mo.,down,IFA/BEP,ora,Methionine Metabolism,11,3,0.233,0.00111,0.06,0.020607391304347827,FALSE,Sarcosine; L-Cysteine; Homocysteine
tertiary,stratified,Misame,3-4 mo.,down,IFA/BEP,ora,Homocysteine Degradation,3,2,0.0634,0.00122,0.06,0.021705833333333334,FALSE,L-Cysteine; Homocysteine
tertiary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Betaine Metabolism,4,2,0.0715,0.00171,0.056,0.025178275862068965,FALSE,Methionine; Homocysteine
tertiary,stratified,Misame,3-4 mo.,down,IFA/BEP,ora,Glycine and Serine Metabolism,13,3,0.275,0.00187,0.0612,0.026616333333333332,FALSE,Sarcosine; L-Cysteine; Homocysteine
tertiary,stratified,Misame,3-4 mo.,down,IFA/BEP,ora,Alpha Linolenic Acid and Linoleic Acid Metabolism,5,2,0.106,0.00398,0.0976,0.03776577777777778,FALSE,Arachidonic acid; Dihomo-gamma-linolenic acid
tertiary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,1,1,0.0065,0.0065,0.634,0.0420530303030303,FALSE,Dodecanoic acid
tertiary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Beta Oxidation of Very Long Chain Fatty Acids,3,1,0.0195,0.0194,0.634,0.06356106870229009,FALSE,Dodecanoic acid
tertiary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Fatty Acid Biosynthesis,3,1,0.0195,0.0194,0.634,0.06356106870229009,FALSE,Dodecanoic acid
tertiary,stratified,Misame,3-4 mo.,down,IFA/BEP,ora,Pantothenate and CoA Biosynthesis,1,1,0.0211,0.0211,0.345,0.06753856209150326,FALSE,L-Cysteine
tertiary,stratified,Misame,3-4 mo.,down,IFA/BEP,ora,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,1,1,0.0211,0.0211,0.345,0.06753856209150326,FALSE,Dodecanoic acid
tertiary,stratified,Misame,3-4 mo.,down,IFA/BEP,ora,Cysteine Metabolism,2,1,0.0423,0.0419,0.513,0.0824483870967742,FALSE,L-Cysteine
tertiary,stratified,Misame,3-4 mo.,down,IFA/BEP,ora,Taurine and Hypotaurine Metabolism,2,1,0.0423,0.0419,0.513,0.0824483870967742,FALSE,L-Cysteine
tertiary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Homocysteine Degradation,3,1,0.0537,0.0528,1,0.09472941176470588,FALSE,Homocysteine
tertiary,stratified,Misame,3-4 mo.,down,IFA/BEP,ora,Beta Oxidation of Very Long Chain Fatty Acids,3,1,0.0634,0.0622,0.575,0.10047058823529412,FALSE,Dodecanoic acid
tertiary,stratified,Misame,3-4 mo.,down,IFA/BEP,ora,Fatty Acid Biosynthesis,3,1,0.0634,0.0622,0.575,0.10047058823529412,FALSE,Dodecanoic acid
tertiary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Catecholamine Biosynthesis,4,1,0.0715,0.0698,1,0.10457754385964912,FALSE,Homocysteine
tertiary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Methionine Metabolism,11,1,0.0715,0.0698,1,0.10457754385964912,FALSE,Sarcosine
tertiary,stratified,Misame,3-4 mo.,down,BEP/IFA,ora,Glycine and Serine Metabolism,13,1,0.0846,0.0821,1,0.11308612903225808,FALSE,Sarcosine
tertiary,stratified,Misame,3-4 mo.,down,IFA/BEP,ora,Catecholamine Biosynthesis,4,1,0.0846,0.0821,0.575,0.11308612903225808,FALSE,Homocysteine
tertiary,stratified,Misame,3-4 mo.,down,IFA/BEP,ora,Glutathione Metabolism,4,1,0.0846,0.0821,0.575,0.11308612903225808,FALSE,L-Cysteine
tertiary,stratified,Misame,3-4 mo.,down,IFA/BEP,ora,Arachidonic Acid Metabolism,4,1,0.0846,0.0821,0.575,0.11308612903225808,FALSE,Arachidonic acid
tertiary,stratified,Misame,3-4 mo.,down,IFA/BEP,ora,Betaine Metabolism,4,1,0.0846,0.0821,0.575,0.11308612903225808,FALSE,Homocysteine
tertiary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Spermidine and Spermine Biosynthesis,5,1,0.0894,0.0866,1,0.11880567823343849,FALSE,Methionine
tertiary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Sphingolipid Metabolism,7,1,0.125,0.119,1,0.14273314606741572,FALSE,Cer(d18:1/18:0)
tertiary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Urea Cycle,7,1,0.125,0.119,1,0.14273314606741572,FALSE,L-Arginine
tertiary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Aspartate Metabolism,8,1,0.143,0.135,1,0.15050913838120103,FALSE,L-Arginine
tertiary,stratified,Misame,3-4 mo.,down,IFA/BEP,ora,Glutamate Metabolism,8,1,0.169,0.158,1,0.16908771929824562,FALSE,L-Cysteine
tertiary,stratified,Misame,3-4 mo.,down,BEP/BEP,ora,Arginine and Proline Metabolism,10,1,0.179,0.166,1,0.17632338308457712,FALSE,L-Arginine
tertiary,stratified,Misame,3-4 mo.,down,IFA/BEP,ora,Arginine and Proline Metabolism,10,1,0.211,0.194,1,0.2015523114355231,FALSE,4-Hydroxyproline
tertiary,stratified,Misame,3-4 mo.,up,BEP/BEP,ora,Pyrimidine Metabolism,2,1,0.00325,0.00325,0.239,0.035074999999999995,FALSE,beta-Alanine
