"","studytime","contrast","est","cil","ciu","measure","chi_pval","biomarker","chi_pval_adj","sig","sigFDR","outcome_group","pval","pval_adj","pval_adj_global","chi_sig","chi_sigFDR","study","visit","label","description","category","category_raw","label_f"
"7333","Misame (1-2 mo.)","Control",0.128059919407463,-0.0208267697851075,0.276946608600034,"MN",0.0398628114443031,"Pc.ae.c38.3",0.0881094681526859,0,0,"tertiary",0.0918347816904696,0.17994478277335,0.257605689131252,1,0,"Misame","1-2 mo.","Phosphatidylcholine ae C38:3","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C38:3"
"7334","Misame (1-2 mo.)","BEP",-0.104493947329247,-0.268951020675408,0.0599631260169138,"MN",0.0398628114443031,"Pc.ae.c38.3",0.0881094681526859,0,0,"tertiary",0.213008135017618,0.31140559371342,0.454983515048554,1,0,"Misame","1-2 mo.","Phosphatidylcholine ae C38:3","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C38:3"
"7335","Misame (1-2 mo.)","BEP",-0.23255386673671,-0.45433489568737,-0.0107728377860503,"ATE",0.0398628114443031,"Pc.ae.c38.3",0.0881094681526859,1,0,"tertiary",0.0398628114443951,0.0881094681528891,0.169829472286524,1,0,"Misame","1-2 mo.","Phosphatidylcholine ae C38:3","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C38:3"
"7336","Misame (1-2 mo.)","Control",0.120605754016365,-0.0450739803584646,0.286285488391194,"MN",0.0404231696831419,"Sm.c16.1",0.0889948834526089,0,0,"tertiary",0.153653058814259,0.250247818010358,0.365200311773058,1,0,"Misame","1-2 mo.","Sphingomyelin C16:1","Lipids","Sphingomyelins","Sphingomyelins","Sphingomyelin C16:1"
"7337","Misame (1-2 mo.)","BEP",-0.10452791970666,-0.242108554426452,0.0330527150131318,"MN",0.0404231696831419,"Sm.c16.1",0.0889948834526089,0,0,"tertiary",0.136461736622387,0.22998241240142,0.336932987329643,1,0,"Misame","1-2 mo.","Sphingomyelin C16:1","Lipids","Sphingomyelins","Sphingomyelins","Sphingomyelin C16:1"
"7338","Misame (1-2 mo.)","BEP",-0.225133673723025,-0.440442655918332,-0.00982469152771831,"ATE",0.0404231696831419,"Sm.c16.1",0.0889948834526089,1,0,"tertiary",0.0404231696833606,0.0889948834530903,0.171655826961589,1,0,"Misame","1-2 mo.","Sphingomyelin C16:1","Lipids","Sphingomyelins","Sphingomyelins","Sphingomyelin C16:1"
"7339","Misame (1-2 mo.)","Control",0.12445585475192,-0.034021996951688,0.282933706455529,"MN",0.0406491610047581,"Pc.aa.c36.1",0.0891400892899617,0,0,"tertiary",0.123755656833161,0.21343483174342,0.315417643450304,1,0,"Misame","1-2 mo.","Phosphatidylcholine aa C36:1","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine aa C36:1"
"7340","Misame (1-2 mo.)","BEP",-0.102843361562251,-0.252022192919384,0.0463354697948826,"MN",0.0406491610047581,"Pc.aa.c36.1",0.0891400892899617,0,0,"tertiary",0.176633848117831,0.272348349933918,0.400356406832128,1,0,"Misame","1-2 mo.","Phosphatidylcholine aa C36:1","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine aa C36:1"
"7341","Misame (1-2 mo.)","BEP",-0.227299216314171,-0.444924275975885,-0.00967415665245747,"ATE",0.0406491610047581,"Pc.aa.c36.1",0.0891400892899617,1,0,"tertiary",0.0406491610049196,0.0891400892903159,0.172428274067506,1,0,"Misame","1-2 mo.","Phosphatidylcholine aa C36:1","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine aa C36:1"
"7342","Misame (1-2 mo.)","Control",0.121774166741597,-0.0460084092930098,0.289556742776204,"MN",0.0411493725162846,"Fa.20.3.",0.0898831391826295,0,0,"tertiary",0.154877232515541,0.251677849980207,0.367105973556534,1,0,"Misame","1-2 mo.","Eicosatrienoic acid","Small Molecules","Fatty Acids","Fatty Acids","Eicosatrienoic acid"
"7343","Misame (1-2 mo.)","BEP",-0.105947338281364,-0.245983001368559,0.0340883248058301,"MN",0.0411493725162846,"Fa.20.3.",0.0898831391826295,0,0,"tertiary",0.138112210641749,0.232061844125051,0.339571536707764,1,0,"Misame","1-2 mo.","Eicosatrienoic acid","Small Molecules","Fatty Acids","Fatty Acids","Eicosatrienoic acid"
"7344","Misame (1-2 mo.)","BEP",-0.227721505022961,-0.446292117849879,-0.00915089219604395,"ATE",0.0411493725162846,"Fa.20.3.",0.0898831391826295,1,0,"tertiary",0.0411493725164284,0.0898831391829437,0.174172289947783,1,0,"Misame","1-2 mo.","Eicosatrienoic acid","Small Molecules","Fatty Acids","Fatty Acids","Eicosatrienoic acid"
"7345","Misame (1-2 mo.)","Control",0.123607849300752,-0.0359996405088793,0.283215339110384,"MN",0.0414310966545485,"Tg.14.0_34.1.",0.0901450032679043,0,0,"tertiary",0.129041625602329,0.219180155157313,0.324204532351196,1,0,"Misame","1-2 mo.","Triacylglyceride (14:0_34:1)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (14:0_34:1)"
"7346","Misame (1-2 mo.)","BEP",-0.103987103397177,-0.253887761631167,0.0459135548368136,"MN",0.0414310966545485,"Tg.14.0_34.1.",0.0901450032679043,0,0,"tertiary",0.173943775307239,0.271051376504197,0.39684153250228,1,0,"Misame","1-2 mo.","Triacylglyceride (14:0_34:1)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (14:0_34:1)"
"7347","Misame (1-2 mo.)","BEP",-0.227594952697929,-0.446347482849972,-0.00884242254588588,"ATE",0.0414310966545485,"Tg.14.0_34.1.",0.0901450032679043,1,0,"tertiary",0.0414310966546894,0.0901450032682109,0.175175155693503,1,0,"Misame","1-2 mo.","Triacylglyceride (14:0_34:1)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (14:0_34:1)"
"7348","Misame (1-2 mo.)","Control",0.866818177370118,0.812624511018597,0.921011843721639,"MN",0.0417958616441256,"Dg.14.1_18.1.",0.0905848051975796,1,1,"tertiary",9.95137876327488e-216,1.00780326748075e-213,9.15760996309837e-214,1,0,"Misame","1-2 mo.","Diacylglyceride (14:1_18:1)","Lipids","Diglycerides","Diglycerides","Diacylglyceride (14:1_18:1)"
"7349","Misame (1-2 mo.)","BEP",0.780614416424348,0.717745249825966,0.843483583022731,"MN",0.0417958616441256,"Dg.14.1_18.1.",0.0905848051975796,1,1,"tertiary",8.181139019731e-131,2.46318618053523e-129,3.29860151609979e-129,1,0,"Misame","1-2 mo.","Diacylglyceride (14:1_18:1)","Lipids","Diglycerides","Diglycerides","Diacylglyceride (14:1_18:1)"
"7350","Misame (1-2 mo.)","BEP",-0.0862037609457696,-0.169206641485148,-0.00320088040639092,"ATE",0.0417958616441256,"Dg.14.1_18.1.",0.0905848051975796,1,0,"tertiary",0.0417958616441256,0.0905848051975796,0.175793395314189,1,0,"Misame","1-2 mo.","Diacylglyceride (14:1_18:1)","Lipids","Diglycerides","Diglycerides","Diacylglyceride (14:1_18:1)"
"7351","Misame (1-2 mo.)","Control",0.121353083824346,-0.0458921513584929,0.288598319007186,"MN",0.0427268412075059,"Hexcer.d18.1.14.0.",0.0918884918079864,0,0,"tertiary",0.154982948910612,0.251677849980207,0.367245267003577,1,0,"Misame","1-2 mo.","Hexosylceramide (d18:1/14:0)","Lipids","Hexosylceramides","Hexosylceramides","Hexosylceramide (d18:1/14:0)"
"7352","Misame (1-2 mo.)","BEP",-0.106385748930067,-0.249644037362576,0.0368725395024412,"MN",0.0427268412075059,"Hexcer.d18.1.14.0.",0.0918884918079864,0,0,"tertiary",0.14553128115338,0.241612290916342,0.353122815796251,1,0,"Misame","1-2 mo.","Hexosylceramide (d18:1/14:0)","Lipids","Hexosylceramides","Hexosylceramides","Hexosylceramide (d18:1/14:0)"
"7353","Misame (1-2 mo.)","BEP",-0.227738832754414,-0.44801440954118,-0.00746325596764744,"ATE",0.0427268412075059,"Hexcer.d18.1.14.0.",0.0918884918079864,1,0,"tertiary",0.0427268412076235,0.0918884918080855,0.178914950250671,1,0,"Misame","1-2 mo.","Hexosylceramide (d18:1/14:0)","Lipids","Hexosylceramides","Hexosylceramides","Hexosylceramide (d18:1/14:0)"
"7354","Misame (1-2 mo.)","Control",0.126702954287617,-0.0267864418150648,0.280192350390299,"MN",0.0427273238389021,"Sm..oh..c14.1",0.0918884918079864,0,0,"tertiary",0.105680312163703,0.196263667543856,0.284554699395692,1,0,"Misame","1-2 mo.","Hydroxysphingomyelin C14:1","Lipids","Sphingomyelins","Sphingomyelins","Hydroxysphingomyelin C14:1"
"7355","Misame (1-2 mo.)","BEP",-0.108363763893039,-0.275300206614191,0.0585726788281141,"MN",0.0427273238389021,"Sm..oh..c14.1",0.0918884918079864,0,0,"tertiary",0.20327540283845,0.299139760583927,0.439353468085756,1,0,"Misame","1-2 mo.","Hydroxysphingomyelin C14:1","Lipids","Sphingomyelins","Sphingomyelins","Hydroxysphingomyelin C14:1"
"7356","Misame (1-2 mo.)","BEP",-0.235066718180656,-0.46243056623784,-0.00770287012347196,"ATE",0.0427273238389021,"Sm..oh..c14.1",0.0918884918079864,1,0,"tertiary",0.0427273238389482,0.0918884918080855,0.178914950250671,1,0,"Misame","1-2 mo.","Hydroxysphingomyelin C14:1","Lipids","Sphingomyelins","Sphingomyelins","Hydroxysphingomyelin C14:1"
"7357","Misame (1-2 mo.)","Control",0.125845581140182,-0.0630224043428036,0.314713566623169,"MN",0.043291427243389,"Tg.16.0_40.8.",0.0923882182933627,0,0,"tertiary",0.191568371275253,0.287588261346028,0.422075607677803,1,0,"Misame","1-2 mo.","Triacylglyceride (16:0_40:8)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (16:0_40:8)"
"7358","Misame (1-2 mo.)","BEP",-0.104659578147302,-0.229154427500712,0.0198352712061079,"MN",0.043291427243389,"Tg.16.0_40.8.",0.0923882182933627,0,0,"tertiary",0.0994161601802402,0.189315559727842,0.272949527879901,1,0,"Misame","1-2 mo.","Triacylglyceride (16:0_40:8)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (16:0_40:8)"
"7359","Misame (1-2 mo.)","BEP",-0.230505159287484,-0.454061316175972,-0.0069490023989969,"ATE",0.043291427243389,"Tg.16.0_40.8.",0.0923882182933627,1,0,"tertiary",0.0432914272434657,0.0923882182935264,0.1803117912132,1,0,"Misame","1-2 mo.","Triacylglyceride (16:0_40:8)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (16:0_40:8)"
"7360","Misame (1-2 mo.)","Control",0.120886197551935,-0.0561451429181255,0.297917538021995,"MN",0.0432906591236808,"Tg.18.2_36.3.",0.0923882182933627,0,0,"tertiary",0.180777402486356,0.275546213950645,0.405594912140075,1,0,"Misame","1-2 mo.","Triacylglyceride (18:2_36:3)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (18:2_36:3)"
"7361","Misame (1-2 mo.)","BEP",-0.108091173889666,-0.242439156622741,0.0262568088434087,"MN",0.0432906591236808,"Tg.18.2_36.3.",0.0923882182933627,0,0,"tertiary",0.11481601184602,0.204467018618244,0.299663278164687,1,0,"Misame","1-2 mo.","Triacylglyceride (18:2_36:3)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (18:2_36:3)"
"7362","Misame (1-2 mo.)","BEP",-0.228977371441601,-0.451050983244667,-0.00690375963853418,"ATE",0.0432906591236808,"Tg.18.2_36.3.",0.0923882182933627,1,0,"tertiary",0.0432906591237742,0.0923882182935264,0.1803117912132,1,0,"Misame","1-2 mo.","Triacylglyceride (18:2_36:3)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (18:2_36:3)"
"7363","Misame (1-2 mo.)","Control",0.137017314466189,0.0859612086397928,0.188073420292586,"MN",0.0441296188388839,"Suc",0.0938175484475508,1,1,"tertiary",1.44149262603867e-07,8.8232021176213e-07,9.18936863966949e-07,1,0,"Misame","1-2 mo.","Succinic acid","Small Molecules","Carboxylic Acids","Carboxylic Acids","Succinic acid"
"7364","Misame (1-2 mo.)","BEP",0.0712851756396335,0.0324787519111801,0.110091599368087,"MN",0.0441296188388839,"Suc",0.0938175484475508,1,1,"tertiary",0.000317799537419709,0.00161323877289612,0.00164733464658513,1,0,"Misame","1-2 mo.","Succinic acid","Small Molecules","Carboxylic Acids","Carboxylic Acids","Succinic acid"
"7365","Misame (1-2 mo.)","BEP",-0.0657321388265557,-0.12973697888616,-0.00172729876695184,"ATE",0.0441296188388839,"Suc",0.0938175484475508,1,0,"tertiary",0.044129618838885,0.0938175484475533,0.182040717952454,1,0,"Misame","1-2 mo.","Succinic acid","Small Molecules","Carboxylic Acids","Carboxylic Acids","Succinic acid"
"7366","Misame (1-2 mo.)","Control",0.122279148864483,-0.0409782268755528,0.28553652460452,"MN",0.044868152395617,"Tg.18.2_34.4.",0.09502494632836,0,0,"tertiary",0.142102725050218,0.237691344903817,0.347352348544626,1,0,"Misame","1-2 mo.","Triacylglyceride (18:2_34:4)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (18:2_34:4)"
"7367","Misame (1-2 mo.)","BEP",-0.100694345958388,-0.24496417672607,0.0435754848092933,"MN",0.044868152395617,"Tg.18.2_34.4.",0.09502494632836,0,0,"tertiary",0.171320401135723,0.269183253688569,0.39271350366662,1,0,"Misame","1-2 mo.","Triacylglyceride (18:2_34:4)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (18:2_34:4)"
"7368","Misame (1-2 mo.)","BEP",-0.222973494822872,-0.440842052059738,-0.00510493758600553,"ATE",0.044868152395617,"Tg.18.2_34.4.",0.09502494632836,1,0,"tertiary",0.0448681523957836,0.0950249463287128,0.18374800420933,1,0,"Misame","1-2 mo.","Triacylglyceride (18:2_34:4)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (18:2_34:4)"
"7369","Misame (1-2 mo.)","Control",0.117197898035972,-0.0417544554872429,0.276150251559186,"MN",0.0484586569983504,"Tg.16.0_34.0.",0.102240424045762,0,0,"tertiary",0.148426948832016,0.245044144015636,0.358000491447435,1,0,"Misame","1-2 mo.","Triacylglyceride (16:0_34:0)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (16:0_34:0)"
"7370","Misame (1-2 mo.)","BEP",-0.100655653659056,-0.247894478494866,0.0465831711767543,"MN",0.0484586569983504,"Tg.16.0_34.0.",0.102240424045762,0,0,"tertiary",0.180286350192817,0.275546213950645,0.405571088153145,1,0,"Misame","1-2 mo.","Triacylglyceride (16:0_34:0)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (16:0_34:0)"
"7371","Misame (1-2 mo.)","BEP",-0.217853551695028,-0.434232164148148,-0.0014749392419075,"ATE",0.0484586569983504,"Tg.16.0_34.0.",0.102240424045762,1,0,"tertiary",0.0484586569985634,0.102240424046211,0.192799397275057,1,0,"Misame","1-2 mo.","Triacylglyceride (16:0_34:0)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (16:0_34:0)"
"7372","Misame (1-2 mo.)","Control",0.0903988597966975,0.0503081957048432,0.130489523888552,"MN",0.0488779147062787,"Ca_bio",0.102735843363763,1,1,"tertiary",9.89544210253348e-06,5.6530884626781e-05,5.70812301814284e-05,1,0,"Misame","1-2 mo.","Cholic Acid","Small Molecules","Bile Acids","Bile Acids","Cholic Acid"
"7373","Misame (1-2 mo.)","BEP",0.157093397706047,0.104209091863803,0.209977703548292,"MN",0.0488779147062787,"Ca_bio",0.102735843363763,1,1,"tertiary",5.81148329032595e-09,3.85356689608519e-08,3.94595679660847e-08,1,0,"Misame","1-2 mo.","Cholic Acid","Small Molecules","Bile Acids","Bile Acids","Cholic Acid"
"7374","Misame (1-2 mo.)","BEP",0.0666945379093499,0.000328150337232602,0.133060925481467,"ATE",0.0488779147062787,"Ca_bio",0.102735843363763,1,0,"tertiary",0.0488779147062791,0.102735843363764,0.193875785412026,1,0,"Misame","1-2 mo.","Cholic Acid","Small Molecules","Bile Acids","Bile Acids","Cholic Acid"
"7375","Misame (1-2 mo.)","Control",0.29276096989036,0.225849307927448,0.359672631853272,"MN",0.0495404435494784,"Cer.d18.1.18.0.oh..",0.103736943823532,1,1,"tertiary",9.86572542180392e-18,7.96407110136925e-17,8.76928457378981e-17,1,0,"Misame","1-2 mo.","Ceramide (d18:1/18:0(OH))","Lipids","Ceramides","Ceramides","Ceramide (d18:1/18:0(OH))"
"7376","Misame (1-2 mo.)","BEP",0.205489266931474,0.148764029571367,0.262214504291582,"MN",0.0495404435494784,"Cer.d18.1.18.0.oh..",0.103736943823532,1,1,"tertiary",1.24719065811737e-12,9.26246928761835e-12,9.65893596811296e-12,1,0,"Misame","1-2 mo.","Ceramide (d18:1/18:0(OH))","Lipids","Ceramides","Ceramides","Ceramide (d18:1/18:0(OH))"
"7377","Misame (1-2 mo.)","BEP",-0.0872717029588855,-0.174368020904402,-0.000175385013368834,"ATE",0.0495404435494784,"Cer.d18.1.18.0.oh..",0.103736943823532,1,0,"tertiary",0.0495404435494786,0.103736943823532,0.195259390358803,1,0,"Misame","1-2 mo.","Ceramide (d18:1/18:0(OH))","Lipids","Ceramides","Ceramides","Ceramide (d18:1/18:0(OH))"
"7378","Misame (1-2 mo.)","Control",0.117446443427441,-0.0518414104224609,0.286734297277343,"MN",0.0501491134161177,"Pc.aa.c30.0",0.104618187913024,0,0,"tertiary",0.173905983146034,0.271051376504197,0.39684153250228,0,0,"Misame","1-2 mo.","Phosphatidylcholine aa C30:0","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine aa C30:0"
"7379","Misame (1-2 mo.)","BEP",-0.0985248671392923,-0.23285983473204,0.0358101004534559,"MN",0.0501491134161177,"Pc.aa.c30.0",0.104618187913024,0,0,"tertiary",0.150578772903873,0.247046764381318,0.36044934483089,0,0,"Misame","1-2 mo.","Phosphatidylcholine aa C30:0","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine aa C30:0"
"7380","Misame (1-2 mo.)","BEP",-0.215971310566733,-0.43208310516998,0.0001404840365129,"ATE",0.0501491134161177,"Pc.aa.c30.0",0.104618187913024,0,0,"tertiary",0.0501491134163428,0.104618187913494,0.197118776453584,0,0,"Misame","1-2 mo.","Phosphatidylcholine aa C30:0","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine aa C30:0"
"7381","Misame (1-2 mo.)","Control",0.119537920286525,-0.0539633189201841,0.293039159493234,"MN",0.0506459097673428,"Ce.18.1.",0.105260342314962,0,0,"tertiary",0.176898899242766,0.272348349933918,0.400724931907592,0,0,"Misame","1-2 mo.","Cholesteryl ester 18:1","Lipids","Cholesteryl Esters","Cholesteryl Esters","Cholesteryl ester 18:1"
"7382","Misame (1-2 mo.)","BEP",-0.104885625198678,-0.248053792112017,0.0382825417146609,"MN",0.0506459097673428,"Ce.18.1.",0.105260342314962,0,0,"tertiary",0.151037006541207,0.247434154833683,0.360973350010117,0,0,"Misame","1-2 mo.","Cholesteryl ester 18:1","Lipids","Cholesteryl Esters","Cholesteryl Esters","Cholesteryl ester 18:1"
"7383","Misame (1-2 mo.)","BEP",-0.224423545485203,-0.449478186062249,0.000631095091842809,"ATE",0.0506459097673428,"Ce.18.1.",0.105260342314962,0,0,"tertiary",0.0506459097674122,0.105260342315107,0.198274427527877,0,0,"Misame","1-2 mo.","Cholesteryl ester 18:1","Lipids","Cholesteryl Esters","Cholesteryl Esters","Cholesteryl ester 18:1"
"7384","Misame (1-2 mo.)","Control",0.112553121539945,-0.020630662780677,0.245736905860566,"MN",0.0512806669546857,"Hex2cer.d18.1.18.0.",0.106183388452639,0,0,"tertiary",0.0976492835970212,0.187243217067441,0.269534896818063,0,0,"Misame","1-2 mo.","Dihexosylceramide (d18:1/18:0)","Lipids","Dihexosylceramides","Dihexosylceramides","Dihexosylceramide (d18:1/18:0)"
"7385","Misame (1-2 mo.)","BEP",-0.090790545149056,-0.246476028444344,0.0648949381462319,"MN",0.0512806669546857,"Hex2cer.d18.1.18.0.",0.106183388452639,0,0,"tertiary",0.253044748296661,0.354580942896202,0.503996940777682,0,0,"Misame","1-2 mo.","Dihexosylceramide (d18:1/18:0)","Lipids","Dihexosylceramides","Dihexosylceramides","Dihexosylceramide (d18:1/18:0)"
"7386","Misame (1-2 mo.)","BEP",-0.203343666689001,-0.407818264880286,0.00113093150228435,"ATE",0.0512806669546857,"Hex2cer.d18.1.18.0.",0.106183388452639,0,0,"tertiary",0.051280666955749,0.106183388454841,0.199362513383633,0,0,"Misame","1-2 mo.","Dihexosylceramide (d18:1/18:0)","Lipids","Dihexosylceramides","Dihexosylceramides","Dihexosylceramide (d18:1/18:0)"
"7387","Misame (1-2 mo.)","Control",-0.105719598655191,-0.239573778170401,0.0281345808600179,"MN",0.0514928132553517,"Trp_bio",0.106227766604559,0,0,"tertiary",0.12162169226886,0.211367496392371,0.31201209476124,0,0,"Misame","1-2 mo.","trp_bio",NA,"Other metabolomics",NA,"trp_bio"
"7388","Misame (1-2 mo.)","BEP",0.102357286032243,-0.0639288417535288,0.268643413818016,"MN",0.0514928132553517,"Trp_bio",0.106227766604559,0,0,"tertiary",0.22764241560329,0.329635454110996,0.476967535903543,0,0,"Misame","1-2 mo.","trp_bio",NA,"Other metabolomics",NA,"trp_bio"
"7389","Misame (1-2 mo.)","BEP",0.208076884687435,-0.00134784325991999,0.41750161263479,"ATE",0.0514928132553517,"Trp_bio",0.106227766604559,0,0,"tertiary",0.0514928132559059,0.106227766605702,0.199790072067309,0,0,"Misame","1-2 mo.","trp_bio",NA,"Other metabolomics",NA,"trp_bio"
"7390","Misame (1-2 mo.)","Control",0.114459262723352,-0.0395131835689007,0.268431709015606,"MN",0.0520143336450819,"Hexcer.d18.1.18.0.",0.106597109297214,0,0,"tertiary",0.145119645993054,0.241288486024271,0.352852306794425,0,0,"Misame","1-2 mo.","Hexosylceramide (d18:1/18:0)","Lipids","Hexosylceramides","Hexosylceramides","Hexosylceramide (d18:1/18:0)"
"7391","Misame (1-2 mo.)","BEP",-0.0991101400114199,-0.250250285495925,0.0520300054730855,"MN",0.0520143336450819,"Hexcer.d18.1.18.0.",0.106597109297214,0,0,"tertiary",0.198706247016564,0.29514501223527,0.432706086905224,0,0,"Misame","1-2 mo.","Hexosylceramide (d18:1/18:0)","Lipids","Hexosylceramides","Hexosylceramides","Hexosylceramide (d18:1/18:0)"
"7392","Misame (1-2 mo.)","BEP",-0.213569402734772,-0.429001767166357,0.00186296169681255,"ATE",0.0520143336450819,"Hexcer.d18.1.18.0.",0.106597109297214,0,0,"tertiary",0.0520143336453341,0.106597109297457,0.201015868465318,0,0,"Misame","1-2 mo.","Hexosylceramide (d18:1/18:0)","Lipids","Hexosylceramides","Hexosylceramides","Hexosylceramide (d18:1/18:0)"
"7393","Misame (1-2 mo.)","Control",0.118920207283759,-0.0555679557307194,0.293408370298237,"MN",0.0524373571767264,"Pc.aa.c32.0",0.106597109297214,0,0,"tertiary",0.181618334589073,0.276397301546759,0.40693744289766,0,0,"Misame","1-2 mo.","Phosphatidylcholine aa C32:0","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine aa C32:0"
"7394","Misame (1-2 mo.)","BEP",-0.099880817524694,-0.235681980155507,0.0359203451061191,"MN",0.0524373571767264,"Pc.aa.c32.0",0.106597109297214,0,0,"tertiary",0.14943219128632,0.245889898217076,0.359127816795245,0,0,"Misame","1-2 mo.","Phosphatidylcholine aa C32:0","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine aa C32:0"
"7395","Misame (1-2 mo.)","BEP",-0.218801024808453,-0.439907724483828,0.00230567486692318,"ATE",0.0524373571767264,"Pc.aa.c32.0",0.106597109297214,0,0,"tertiary",0.052437357176846,0.106597109297457,0.201061278351613,0,0,"Misame","1-2 mo.","Phosphatidylcholine aa C32:0","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine aa C32:0"
"7396","Misame (1-2 mo.)","Control",0.120722651474662,-0.0505761276229965,0.29202143057232,"MN",0.0523128677852592,"Tg.18.0_32.1.",0.106597109297214,0,0,"tertiary",0.167192039356651,0.264938736619217,0.386458667803702,0,0,"Misame","1-2 mo.","Triacylglyceride (18:0_32:1)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (18:0_32:1)"
"7397","Misame (1-2 mo.)","BEP",-0.106428888958381,-0.259046421844482,0.0461886439277193,"MN",0.0523128677852592,"Tg.18.0_32.1.",0.106597109297214,0,0,"tertiary",0.171689758605925,0.269383649418311,0.393252501263703,0,0,"Misame","1-2 mo.","Triacylglyceride (18:0_32:1)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (18:0_32:1)"
"7398","Misame (1-2 mo.)","BEP",-0.227151540433043,-0.456575573789734,0.00227249292364759,"ATE",0.0523128677852592,"Tg.18.0_32.1.",0.106597109297214,0,0,"tertiary",0.0523128677852991,0.106597109297457,0.201061278351613,0,0,"Misame","1-2 mo.","Triacylglyceride (18:0_32:1)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (18:0_32:1)"
"7399","Misame (1-2 mo.)","Control",-0.110439846189508,-0.247296237218084,0.0264165448390689,"MN",0.0524071309327007,"Tg.22.1_32.5.",0.106597109297214,0,0,"tertiary",0.113730811241573,0.203699512550441,0.298235777490597,0,0,"Misame","1-2 mo.","Triacylglyceride (22:1_32:5)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (22:1_32:5)"
"7400","Misame (1-2 mo.)","BEP",0.100670447968274,-0.0629465617430387,0.264287457679587,"MN",0.0524071309327007,"Tg.22.1_32.5.",0.106597109297214,0,0,"tertiary",0.227844972769719,0.329635454110996,0.477030031949319,0,0,"Misame","1-2 mo.","Triacylglyceride (22:1_32:5)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (22:1_32:5)"
"7401","Misame (1-2 mo.)","BEP",0.211110294157782,-0.00219729695001233,0.424417885265576,"ATE",0.0524071309327007,"Tg.22.1_32.5.",0.106597109297214,0,0,"tertiary",0.0524071309330361,0.106597109297457,0.201061278351613,0,0,"Misame","1-2 mo.","Triacylglyceride (22:1_32:5)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (22:1_32:5)"
"7402","Misame (1-2 mo.)","Control",0.416837335714466,0.343904928665415,0.489769742763516,"MN",0.0540344463547496,"Ce.17.0.",0.108227419622763,1,1,"tertiary",3.98794988255501e-29,4.03870560833298e-28,4.43723242977885e-28,0,0,"Misame","1-2 mo.","Cholesteryl ester 17:0","Lipids","Cholesteryl Esters","Cholesteryl Esters","Cholesteryl ester 17:0"
"7403","Misame (1-2 mo.)","BEP",0.318085405458551,0.249046796324989,0.387124014592113,"MN",0.0540344463547496,"Ce.17.0.",0.108227419622763,1,1,"tertiary",1.71279172982773e-19,1.42391790076724e-18,1.57247146839349e-18,0,0,"Misame","1-2 mo.","Cholesteryl ester 17:0","Lipids","Cholesteryl Esters","Cholesteryl Esters","Cholesteryl ester 17:0"
"7404","Misame (1-2 mo.)","BEP",-0.0987519302559149,-0.199216070197573,0.0017122096857429,"ATE",0.0540344463547496,"Ce.17.0.",0.108227419622763,0,0,"tertiary",0.0540344463566293,0.108227419623541,0.204187484032367,0,0,"Misame","1-2 mo.","Cholesteryl ester 17:0","Lipids","Cholesteryl Esters","Cholesteryl Esters","Cholesteryl ester 17:0"
"7405","Misame (1-2 mo.)","Control",0.115010960054741,-0.0526976866402072,0.282719606749689,"MN",0.0540358082262553,"Hexcer.d18.2.23.0.",0.108227419622763,0,0,"tertiary",0.178915767727625,0.274534662876825,0.403657091192814,0,0,"Misame","1-2 mo.","Hexosylceramide (d18:2/23:0)","Lipids","Hexosylceramides","Hexosylceramides","Hexosylceramide (d18:2/23:0)"
