ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,studytime,contrast,direction,study,timepoint,signed_fold_enrichment,description_sentence
GO:0046887,positive regulation of hormone secretion,2/130,18/1568,0.111111111111111,1.34017094017094,0.436309174439189,0.447567678318655,0.944554011627578,0.911950743586401,O60488/P29992,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.34017094017094,Positive regulation of hormone secretion
GO:0048584,positive regulation of response to stimulus,26/130,302/1568,0.0860927152317881,1.03841059602649,0.223287492306688,0.449524173922893,0.944554011627578,0.911950743586401,Q9Y4E8/O43734/Q15382/P07947/Q9Y639/Q9NQC7/P30046/P35813/P47989/P02649/Q9HCE0/Q2M389/Q13410/O14966/P16671/P01023/P11233/P17813/P61769/O00159/P04004/P61224/Q92503/Q13277/Q9NZH0/Q14254,26,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.03841059602649,Positive regulation of response to stimulus
GO:0042325,regulation of phosphorylation,10/130,112/1568,0.0892857142857143,1.07692307692308,0.25392864949462,0.452756165211953,0.944554011627578,0.911950743586401,P07947/Q9Y639/P47989/P02649/P16671/P17813/P50148/Q96FZ7/P04004/Q9NZH0,10,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.07692307692308,Regulation of phosphorylation
GO:0035295,tube development,13/130,148/1568,0.0878378378378378,1.05945945945946,0.228472731344447,0.457278676395086,0.944554011627578,0.911950743586401,Q9BUP3/P47989/P02649/P35613/O75351/P04114/P16671/P26012/P11233/P17813/Q9UHI8/P24821/P62745,13,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.05945945945946,Tube development
GO:0060429,epithelium development,14/130,160/1568,0.0875,1.05538461538462,0.222215597624505,0.458380750099917,0.944554011627578,0.911950743586401,P08779/Q8N3R9/Q15382/P51153/Q86UL3/Q9Y2H6/P47989/P35613/P11233/P17813/P61224/P24821/P62745/Q86X29,14,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.05538461538462,Epithelium development
GO:0022607,cellular component assembly,33/130,387/1568,0.0852713178294574,1.02850327966607,0.194201284924789,0.459023469146117,0.944554011627578,0.911950743586401,Q8N3R9/P62330/P51153/P25686/Q9Y639/Q9NQC7/Q8TD08/P36969/P47989/P02649/P06727/Q5T601/Q15758/Q9HCE0/Q8N511/O14966/O75351/O95445/P04114/P16671/Q86VP3/P11233/Q9H082/P61769/Q9Y3E7/Q9H0Q0/Q96FZ7/Q9UBR1/O00159/P04004/P61224/Q13393/Q86X29,33,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.02850327966607,Cellular component assembly
GO:0007584,response to nutrient,3/130,30/1568,0.1,1.20615384615385,0.34268936968846,0.459356575084821,0.944554011627578,0.911950743586401,P01023/P24821/Q13393,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Response to nutrient
GO:0019882,antigen processing and presentation,3/130,30/1568,0.1,1.20615384615385,0.34268936968846,0.459356575084821,0.944554011627578,0.911950743586401,Q15286/P61020/P61769,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Antigen processing and presentation
GO:0030098,lymphocyte differentiation,3/130,30/1568,0.1,1.20615384615385,0.34268936968846,0.459356575084821,0.944554011627578,0.911950743586401,O43734/Q9NQC7/P61769,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Lymphocyte differentiation
GO:0033673,negative regulation of kinase activity,3/130,30/1568,0.1,1.20615384615385,0.34268936968846,0.459356575084821,0.944554011627578,0.911950743586401,P02649/P50148/Q96FZ7,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Negative regulation of kinase activity
GO:0034612,response to tumor necrosis factor,3/130,30/1568,0.1,1.20615384615385,0.34268936968846,0.459356575084821,0.944554011627578,0.911950743586401,O43734/P21695/Q9NQC7,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Response to tumor necrosis factor
GO:0051260,protein homooligomerization,3/130,30/1568,0.1,1.20615384615385,0.34268936968846,0.459356575084821,0.944554011627578,0.911950743586401,Q15758/P61769/Q9UBR1,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Protein homooligomerization
GO:0001525,angiogenesis,8/130,89/1568,0.0898876404494382,1.08418323249784,0.245789454442932,0.46124559486833,0.944554011627578,0.911950743586401,Q9BUP3/P35613/O75351/P16671/P26012/P17813/Q9UHI8/P62745,8,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.08418323249784,Angiogenesis
GO:0010466,negative regulation of peptidase activity,4/130,42/1568,0.0952380952380952,1.14871794871795,0.293655065189373,0.465220115234519,0.944554011627578,0.911950743586401,P49788/P01023/P19827/P04004,4,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.14871794871795,Negative regulation of peptidase activity
GO:0032496,response to lipopolysaccharide,4/130,42/1568,0.0952380952380952,1.14871794871795,0.293655065189373,0.465220115234519,0.944554011627578,0.911950743586401,P36969/Q8WTV0/P16671/P61769,4,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.14871794871795,Response to lipopolysaccharide
GO:0042326,negative regulation of phosphorylation,4/130,42/1568,0.0952380952380952,1.14871794871795,0.293655065189373,0.465220115234519,0.944554011627578,0.911950743586401,P47989/P02649/P50148/Q96FZ7,4,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.14871794871795,Negative regulation of phosphorylation
GO:0044087,regulation of cellular component biogenesis,14/130,161/1568,0.0869565217391304,1.04882943143813,0.196595823826463,0.468394689869326,0.944554011627578,0.911950743586401,P62330/P25686/Q9NQC7/Q8TD08/P02649/O75351/P16671/P11233/Q9Y3E7/Q9H0Q0/Q96FZ7/O00159/P61224/Q13393,14,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.04882943143813,Regulation of cellular component biogenesis
GO:0001558,regulation of cell growth,5/130,54/1568,0.0925925925925926,1.11680911680912,0.262565350614454,0.468805541349112,0.944554011627578,0.911950743586401,Q9P0V3/P25686/P02649/O60488/P24821,5,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.11680911680912,Regulation of cell growth
GO:0007596,blood coagulation,5/130,54/1568,0.0925925925925926,1.11680911680912,0.262565350614454,0.468805541349112,0.944554011627578,0.911950743586401,P02649/P16671/P50148/P04004/Q99487,5,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.11680911680912,Blood coagulation
GO:0023061,signal release,5/130,54/1568,0.0925925925925926,1.11680911680912,0.262565350614454,0.468805541349112,0.944554011627578,0.911950743586401,Q96C24/O60488/P61224/P29992/Q13277,5,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.11680911680912,Signal release
GO:0050817,coagulation,5/130,54/1568,0.0925925925925926,1.11680911680912,0.262565350614454,0.468805541349112,0.944554011627578,0.911950743586401,P02649/P16671/P50148/P04004/Q99487,5,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.11680911680912,Coagulation
GO:0030001,metal ion transport,7/130,78/1568,0.0897435897435897,1.08244575936884,0.224516995041738,0.473020454622805,0.944554011627578,0.911950743586401,O95436/Q9UN76/Q9UKS6/O75351/Q01814/P62879/P61769,7,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.08244575936884,Metal ion transport
GO:0046649,lymphocyte activation,7/130,78/1568,0.0897435897435897,1.08244575936884,0.224516995041738,0.473020454622805,0.944554011627578,0.911950743586401,O43734/Q92542/P07947/Q9NQC7/O14966/P61769/Q14254,7,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.08244575936884,Lymphocyte activation
GO:0010646,regulation of cell communication,32/130,377/1568,0.0848806366047745,1.02379106304836,0.159314525219549,0.473024382562576,0.944554011627578,0.911950743586401,Q9Y4E8/Q8N3R9/O43734/P62330/Q9P0V3/Q92542/Q15382/Q9Y639/Q9NQC7/P30046/P35813/P47989/Q96C24/P02649/P63096/Q8TDG2/Q969X1/O60488/O14966/P16671/P11233/P17813/P15941/P50148/Q96FZ7/P04004/P61224/Q92503/P29992/Q13277/Q9NZH0/Q14254,32,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.02379106304836,Regulation of cell communication
GO:0030335,positive regulation of cell migration,8/130,90/1568,0.0888888888888889,1.07213675213675,0.211868969346572,0.474367381242703,0.944554011627578,0.911950743586401,P62330/P35613/Q8WTV0/Q9UHI8/O00159/P04004/P62070/P62745,8,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.07213675213675,Positive regulation of cell migration
GO:0045893,positive regulation of DNA-templated transcription,8/130,90/1568,0.0888888888888889,1.07213675213675,0.211868969346572,0.474367381242703,0.944554011627578,0.911950743586401,P07947/Q8TD08/Q9BUP3/P35813/P02649/P17813/P15941/O00159,8,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.07213675213675,Positive regulation of DNA-templated transcription
GO:1902680,positive regulation of RNA biosynthetic process,8/130,90/1568,0.0888888888888889,1.07213675213675,0.211868969346572,0.474367381242703,0.944554011627578,0.911950743586401,P07947/Q8TD08/Q9BUP3/P35813/P02649/P17813/P15941/O00159,8,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.07213675213675,Positive regulation of RNA biosynthetic process
GO:0000045,autophagosome assembly,2/130,19/1568,0.105263157894737,1.26963562753036,0.3554308325788,0.476173183138536,0.944554011627578,0.911950743586401,Q86VP3/Q9H082,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.26963562753036,Autophagosome assembly
GO:0009123,nucleoside monophosphate metabolic process,2/130,19/1568,0.105263157894737,1.26963562753036,0.3554308325788,0.476173183138536,0.944554011627578,0.911950743586401,P47989/Q9UBR1,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.26963562753036,Nucleoside monophosphate metabolic process
GO:0009612,response to mechanical stimulus,2/130,19/1568,0.105263157894737,1.26963562753036,0.3554308325788,0.476173183138536,0.944554011627578,0.911950743586401,P17813/P24821,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.26963562753036,Response to mechanical stimulus
GO:0016331,morphogenesis of embryonic epithelium,2/130,19/1568,0.105263157894737,1.26963562753036,0.3554308325788,0.476173183138536,0.944554011627578,0.911950743586401,Q8N3R9/P11233,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.26963562753036,Morphogenesis of embryonic epithelium
GO:0021549,cerebellum development,2/130,19/1568,0.105263157894737,1.26963562753036,0.3554308325788,0.476173183138536,0.944554011627578,0.911950743586401,Q92542/P36969,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.26963562753036,Cerebellum development
GO:0022037,metencephalon development,2/130,19/1568,0.105263157894737,1.26963562753036,0.3554308325788,0.476173183138536,0.944554011627578,0.911950743586401,Q92542/P36969,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.26963562753036,Metencephalon development
GO:0032635,interleukin-6 production,2/130,19/1568,0.105263157894737,1.26963562753036,0.3554308325788,0.476173183138536,0.944554011627578,0.911950743586401,P35613/P16671,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.26963562753036,Interleukin-6 production
GO:0032675,regulation of interleukin-6 production,2/130,19/1568,0.105263157894737,1.26963562753036,0.3554308325788,0.476173183138536,0.944554011627578,0.911950743586401,P35613/P16671,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.26963562753036,Regulation of interleukin-6 production
GO:0033002,muscle cell proliferation,2/130,19/1568,0.105263157894737,1.26963562753036,0.3554308325788,0.476173183138536,0.944554011627578,0.911950743586401,P02649/Q9UHI8,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.26963562753036,Muscle cell proliferation
GO:0045444,fat cell differentiation,2/130,19/1568,0.105263157894737,1.26963562753036,0.3554308325788,0.476173183138536,0.944554011627578,0.911950743586401,P40617/Q5T601,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.26963562753036,Fat cell differentiation
GO:0045637,regulation of myeloid cell differentiation,2/130,19/1568,0.105263157894737,1.26963562753036,0.3554308325788,0.476173183138536,0.944554011627578,0.911950743586401,Q9Y468/P61769,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.26963562753036,Regulation of myeloid cell differentiation
GO:0045786,negative regulation of cell cycle,2/130,19/1568,0.105263157894737,1.26963562753036,0.3554308325788,0.476173183138536,0.944554011627578,0.911950743586401,P15941/P62745,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.26963562753036,Negative regulation of cell cycle
GO:0048754,branching morphogenesis of an epithelial tube,2/130,19/1568,0.105263157894737,1.26963562753036,0.3554308325788,0.476173183138536,0.944554011627578,0.911950743586401,P17813/P24821,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.26963562753036,Branching morphogenesis of an epithelial tube
GO:0050830,defense response to Gram-positive bacterium,2/130,19/1568,0.105263157894737,1.26963562753036,0.3554308325788,0.476173183138536,0.944554011627578,0.911950743586401,P16671/P61769,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.26963562753036,Defense response to Gram-positive bacterium
GO:0090130,tissue migration,2/130,19/1568,0.105263157894737,1.26963562753036,0.3554308325788,0.476173183138536,0.944554011627578,0.911950743586401,P08779/P62330,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.26963562753036,Tissue migration
GO:1902117,positive regulation of organelle assembly,2/130,19/1568,0.105263157894737,1.26963562753036,0.3554308325788,0.476173183138536,0.944554011627578,0.911950743586401,Q8TD08/O75351,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.26963562753036,Positive regulation of organelle assembly
GO:0010558,negative regulation of macromolecule biosynthetic process,14/130,162/1568,0.0864197530864198,1.04235517568851,0.171118933890851,0.478390115228108,0.944554011627578,0.911950743586401,Q9Y468/O43734/Q9Y639/Q9NQC7/P35813/P47989/P02649/Q8TDG2/P16671/P26012/P17813/P22626/P15941/Q14254,14,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.04235517568851,Negative regulation of macromolecule biosynthetic process
GO:0023051,regulation of signaling,32/130,378/1568,0.0846560846560847,1.02108262108262,0.141424207529989,0.480118033522088,0.944554011627578,0.911950743586401,Q9Y4E8/Q8N3R9/O43734/P62330/Q9P0V3/Q92542/Q15382/Q9Y639/Q9NQC7/P30046/P35813/P47989/Q96C24/P02649/P63096/Q8TDG2/Q969X1/O60488/O14966/P16671/P11233/P17813/P15941/P50148/Q96FZ7/P04004/P61224/Q92503/P29992/Q13277/Q9NZH0/Q14254,32,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.02108262108262,Regulation of signaling
GO:0042445,hormone metabolic process,3/130,31/1568,0.0967741935483871,1.16724565756824,0.282699795888625,0.481563766706193,0.944554011627578,0.911950743586401,P56937/Q05469/Q96AD5,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.16724565756824,Hormone metabolic process
GO:0045732,positive regulation of protein catabolic process,3/130,31/1568,0.0967741935483871,1.16724565756824,0.282699795888625,0.481563766706193,0.944554011627578,0.911950743586401,P25686/Q9UKS6/P02649,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.16724565756824,Positive regulation of protein catabolic process
GO:0051098,regulation of binding,3/130,31/1568,0.0967741935483871,1.16724565756824,0.282699795888625,0.481563766706193,0.944554011627578,0.911950743586401,P25686/P61769/P04004,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.16724565756824,Regulation of binding
GO:0007276,gamete generation,4/130,43/1568,0.0930232558139535,1.12200357781753,0.243836437223584,0.484047356318872,0.944554011627578,0.911950743586401,P36969/Q9Y2H6/P04114/Q9UHI8,4,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.12200357781753,Gamete generation
GO:0034599,cellular response to oxidative stress,4/130,43/1568,0.0930232558139535,1.12200357781753,0.243836437223584,0.484047356318872,0.944554011627578,0.911950743586401,P06727/P08294/P16671/P62745,4,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.12200357781753,Cellular response to oxidative stress
GO:0050767,regulation of neurogenesis,4/130,43/1568,0.0930232558139535,1.12200357781753,0.243836437223584,0.484047356318872,0.944554011627578,0.911950743586401,Q15382/Q9Y639/Q96S86/P61769,4,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.12200357781753,Regulation of neurogenesis
GO:0051249,regulation of lymphocyte activation,4/130,43/1568,0.0930232558139535,1.12200357781753,0.243836437223584,0.484047356318872,0.944554011627578,0.911950743586401,P07947/Q9NQC7/P61769/Q14254,4,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.12200357781753,Regulation of lymphocyte activation
GO:0007599,hemostasis,5/130,55/1568,0.0909090909090909,1.0965034965035,0.218993720058361,0.485467669244597,0.944554011627578,0.911950743586401,P02649/P16671/P50148/P04004/Q99487,5,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.0965034965035,Hemostasis
GO:0031400,negative regulation of protein modification process,5/130,55/1568,0.0909090909090909,1.0965034965035,0.218993720058361,0.485467669244597,0.944554011627578,0.911950743586401,P25686/P47989/P02649/P50148/Q96FZ7,5,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.0965034965035,Negative regulation of protein modification process
GO:0050801,monoatomic ion homeostasis,6/130,67/1568,0.0895522388059701,1.08013777267509,0.201516705375981,0.486373454732592,0.944554011627578,0.911950743586401,Q9Y639/P02649/Q8N511/Q01814/Q86VP3/P61769,6,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.08013777267509,Monoatomic ion homeostasis
GO:0055080,monoatomic cation homeostasis,6/130,67/1568,0.0895522388059701,1.08013777267509,0.201516705375981,0.486373454732592,0.944554011627578,0.911950743586401,Q9Y639/P02649/Q8N511/Q01814/Q86VP3/P61769,6,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.08013777267509,Monoatomic cation homeostasis
GO:2000147,positive regulation of cell motility,8/130,91/1568,0.0879120879120879,1.0603550295858,0.178307925386163,0.487421352003649,0.944554011627578,0.911950743586401,P62330/P35613/Q8WTV0/Q9UHI8/O00159/P04004/P62070/P62745,8,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.0603550295858,Positive regulation of cell motility
GO:0016310,phosphorylation,14/130,163/1568,0.0858895705521472,1.03596035865975,0.145782833150619,0.488361016502027,0.944554011627578,0.911950743586401,P07947/Q9Y639/Q8TD08/Q9BUP3/P47989/P02649/P16671/P17813/P42356/P50148/Q96FZ7/Q05469/P04004/Q9NZH0,14,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.03596035865975,Phosphorylation
GO:0009967,positive regulation of signal transduction,17/130,199/1568,0.085427135678392,1.03038268264399,0.137872503884088,0.488378420710225,0.944554011627578,0.911950743586401,Q9Y4E8/O43734/Q15382/Q9Y639/Q9NQC7/P30046/P35813/P47989/P02649/O14966/P16671/P11233/P17813/P04004/P61224/Q9NZH0/Q14254,17,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.03038268264399,Positive regulation of signal transduction
GO:0006351,DNA-templated transcription,15/130,175/1568,0.0857142857142857,1.03384615384615,0.142783992572071,0.488385344115525,0.944554011627578,0.911950743586401,Q9Y468/Q9Y4E8/P07947/Q9NQC7/Q8TD08/Q9BUP3/P35813/P02649/Q8TDG2/P16671/P17813/P22626/P15941/O00159/Q96AE4,15,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.03384615384615,DNA-templated transcription
GO:0048513,animal organ development,26/130,308/1568,0.0844155844155844,1.01818181818182,0.10699269515254,0.495472808522292,0.944554011627578,0.911950743586401,P08779/Q8N3R9/O43734/P62330/Q92542/Q15382/P51153/Q86UL3/P36969/Q9Y2H6/P47989/P35613/Q01814/P26012/P01023/P17813/Q9H082/Q9UHI8/P62873/P61769/Q9NP72/Q9UBR1/P04004/P29992/P24821/Q86X29,26,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.01818181818182,Animal organ development
GO:0006955,immune response,20/130,236/1568,0.0847457627118644,1.02216427640156,0.111041208026338,0.496767807307301,0.944554011627578,0.911950743586401,P08779/Q9Y4E8/O43734/P07947/Q9NQC7/P35030/P02649/P06727/Q9HCE0/Q2M389/Q13410/O14966/P16671/P26012/P01023/P61769/O00159/P04004/Q92503/Q9NZH0,20,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.02216427640156,Immune response
GO:0002237,response to molecule of bacterial origin,4/130,44/1568,0.0909090909090909,1.0965034965035,0.195165763557815,0.502614411104306,0.944554011627578,0.911950743586401,P36969/Q8WTV0/P16671/P61769,4,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.0965034965035,Response to molecule of bacterial origin
GO:0051347,positive regulation of transferase activity,4/130,44/1568,0.0909090909090909,1.0965034965035,0.195165763557815,0.502614411104306,0.944554011627578,0.911950743586401,P02649/P06727/P63208/Q9NZH0,4,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.0965034965035,Positive regulation of transferase activity
GO:0006900,vesicle budding from membrane,3/130,32/1568,0.09375,1.13076923076923,0.224652720275904,0.503340993856488,0.944554011627578,0.911950743586401,Q8TD08/Q9H4A5/Q96FZ7,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.13076923076923,Vesicle budding from membrane
GO:0007283,spermatogenesis,3/130,32/1568,0.09375,1.13076923076923,0.224652720275904,0.503340993856488,0.944554011627578,0.911950743586401,P36969/Q9Y2H6/P04114,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.13076923076923,Spermatogenesis
GO:0048232,male gamete generation,3/130,32/1568,0.09375,1.13076923076923,0.224652720275904,0.503340993856488,0.944554011627578,0.911950743586401,P36969/Q9Y2H6/P04114,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.13076923076923,Male gamete generation
GO:0050769,positive regulation of neurogenesis,3/130,32/1568,0.09375,1.13076923076923,0.224652720275904,0.503340993856488,0.944554011627578,0.911950743586401,Q15382/Q9Y639/Q96S86,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.13076923076923,Positive regulation of neurogenesis
GO:0062207,regulation of pattern recognition receptor signaling pathway,3/130,32/1568,0.09375,1.13076923076923,0.224652720275904,0.503340993856488,0.944554011627578,0.911950743586401,Q9Y4E8/P16671/Q92503,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.13076923076923,Regulation of pattern recognition receptor signaling pathway
GO:0003007,heart morphogenesis,2/130,20/1568,0.1,1.20615384615385,0.278899472426952,0.503872775156035,0.944554011627578,0.911950743586401,P17813/Q9UHI8,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Heart morphogenesis
GO:0006836,neurotransmitter transport,2/130,20/1568,0.1,1.20615384615385,0.278899472426952,0.503872775156035,0.944554011627578,0.911950743586401,P61224/Q13277,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Neurotransmitter transport
GO:0007565,female pregnancy,2/130,20/1568,0.1,1.20615384615385,0.278899472426952,0.503872775156035,0.944554011627578,0.911950743586401,P35613/O60488,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Female pregnancy
GO:0008217,regulation of blood pressure,2/130,20/1568,0.1,1.20615384615385,0.278899472426952,0.503872775156035,0.944554011627578,0.911950743586401,P17813/P29992,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Regulation of blood pressure
GO:0010508,positive regulation of autophagy,2/130,20/1568,0.1,1.20615384615385,0.278899472426952,0.503872775156035,0.944554011627578,0.911950743586401,Q9P0V3/P08754,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Positive regulation of autophagy
GO:0022406,membrane docking,2/130,20/1568,0.1,1.20615384615385,0.278899472426952,0.503872775156035,0.944554011627578,0.911950743586401,Q86VP3/Q13277,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Membrane docking
GO:0030308,negative regulation of cell growth,2/130,20/1568,0.1,1.20615384615385,0.278899472426952,0.503872775156035,0.944554011627578,0.911950743586401,Q9P0V3/P25686,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Negative regulation of cell growth
GO:0030902,hindbrain development,2/130,20/1568,0.1,1.20615384615385,0.278899472426952,0.503872775156035,0.944554011627578,0.911950743586401,Q92542/P36969,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Hindbrain development
GO:0032200,telomere organization,2/130,20/1568,0.1,1.20615384615385,0.278899472426952,0.503872775156035,0.944554011627578,0.911950743586401,Q8TD08/P22626,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Telomere organization
GO:0032760,positive regulation of tumor necrosis factor production,2/130,20/1568,0.1,1.20615384615385,0.278899472426952,0.503872775156035,0.944554011627578,0.911950743586401,P30046/P16671,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Positive regulation of tumor necrosis factor production
GO:0034101,erythrocyte homeostasis,2/130,20/1568,0.1,1.20615384615385,0.278899472426952,0.503872775156035,0.944554011627578,0.911950743586401,Q15758/P61769,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Erythrocyte homeostasis
GO:0043534,blood vessel endothelial cell migration,2/130,20/1568,0.1,1.20615384615385,0.278899472426952,0.503872775156035,0.944554011627578,0.911950743586401,P02649/Q8WTV0,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Blood vessel endothelial cell migration
GO:0044703,multi-organism reproductive process,2/130,20/1568,0.1,1.20615384615385,0.278899472426952,0.503872775156035,0.944554011627578,0.911950743586401,P35613/O60488,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Multi-organism reproductive process
GO:0045446,endothelial cell differentiation,2/130,20/1568,0.1,1.20615384615385,0.278899472426952,0.503872775156035,0.944554011627578,0.911950743586401,P47989/P61224,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Endothelial cell differentiation
