outcome_group,arm_set,study,studytime,direction,contrast,module,pathway,total,hits,expected,raw_p,fdr_native,fdr_bh_pooled,significant,hit_features
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Fatty acid Metabolism,3,2,0.429,0.0474,0.202,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Butyrate Metabolism,3,2,0.429,0.0474,0.202,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Plasmalogen Synthesis,3,2,0.429,0.0474,0.202,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,3,2,0.429,0.0474,0.202,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,3,2,0.429,0.0474,0.202,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Transfer of Acetyl Groups into Mitochondria,4,2,0.457,0.0557,1,0.8125024752475247,FALSE,Manganese; Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Transfer of Acetyl Groups into Mitochondria,4,2,0.457,0.0557,1,0.8125024752475247,FALSE,Manganese; Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Inositol Metabolism,4,2,0.571,0.0889,0.323,0.8125024752475247,FALSE,NAD; Manganese
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Urea Cycle,4,2,0.571,0.0889,0.323,0.8125024752475247,FALSE,NAD; Manganese
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Gluconeogenesis,4,2,0.571,0.0889,0.323,0.8125024752475247,FALSE,NAD; Manganese
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Phytanic Acid Peroxisomal Oxidation,4,2,0.571,0.0889,0.323,0.8125024752475247,FALSE,NAD; Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Propanoate Metabolism,6,2,0.686,0.128,1,0.8125024752475247,FALSE,Manganese; Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Citric Acid Cycle,6,2,0.686,0.128,1,0.8125024752475247,FALSE,Manganese; Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Propanoate Metabolism,6,2,0.686,0.128,1,0.8125024752475247,FALSE,Manganese; Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Citric Acid Cycle,6,2,0.686,0.128,1,0.8125024752475247,FALSE,Manganese; Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Glycine and Serine Metabolism,5,2,0.714,0.139,0.359,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Ammonia Recycling,5,2,0.714,0.139,0.359,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Porphyrin Metabolism,5,2,0.714,0.139,0.359,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Folate Metabolism,5,2,0.714,0.139,0.359,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Betaine Metabolism,5,2,0.714,0.139,0.359,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,D-Arginine and D-Ornithine Metabolism,1,1,0.143,0.143,0.359,0.8125024752475247,FALSE,FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Fatty Acid Elongation In Mitochondria,1,1,0.143,0.143,0.359,0.8125024752475247,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Ketone Body Metabolism,1,1,0.143,0.143,0.359,0.8125024752475247,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Steroidogenesis,1,1,0.143,0.143,0.359,0.8125024752475247,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Vitamin K Metabolism,1,1,0.143,0.143,0.359,0.8125024752475247,FALSE,FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Cardiolipin Biosynthesis,1,1,0.143,0.143,0.359,0.8125024752475247,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Androstenedione Metabolism,1,1,0.143,0.143,0.359,0.8125024752475247,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Histidine Metabolism,7,2,0.8,0.171,1,0.8125024752475247,FALSE,Copper; Manganese
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Warburg Effect,7,2,0.8,0.171,1,0.8125024752475247,FALSE,Manganese; Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Histidine Metabolism,7,2,0.8,0.171,1,0.8125024752475247,FALSE,Copper; Manganese
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Warburg Effect,7,2,0.8,0.171,1,0.8125024752475247,FALSE,Manganese; Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Methionine Metabolism,6,2,0.857,0.195,0.467,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Glutamate Metabolism,6,2,0.857,0.195,0.467,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Pyruvate Metabolism,8,2,0.914,0.218,1,0.8125024752475247,FALSE,Manganese; Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Catecholamine Biosynthesis,2,1,0.229,0.218,1,0.8125024752475247,FALSE,Copper
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Fatty Acid Biosynthesis,2,1,0.229,0.218,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Pyruvate Metabolism,8,2,0.914,0.218,1,0.8125024752475247,FALSE,Manganese; Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Catecholamine Biosynthesis,2,1,0.229,0.218,1,0.8125024752475247,FALSE,Copper
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Fatty Acid Biosynthesis,2,1,0.229,0.218,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Nicotinate and Nicotinamide Metabolism,7,2,1,0.256,0.479,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Purine Metabolism,7,2,1,0.256,0.479,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Pterine Biosynthesis,2,1,0.286,0.269,0.479,0.8125024752475247,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Glutathione Metabolism,2,1,0.286,0.269,0.479,0.8125024752475247,FALSE,FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Selenoamino Acid Metabolism,2,1,0.286,0.269,0.479,0.8125024752475247,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Androgen and Estrogen Metabolism,2,1,0.286,0.269,0.479,0.8125024752475247,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Glucose-Alanine Cycle,2,1,0.286,0.269,0.479,0.8125024752475247,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Ethanol Degradation,2,1,0.286,0.269,0.479,0.8125024752475247,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Fatty Acid Biosynthesis,2,1,0.286,0.269,0.479,0.8125024752475247,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Pyruvaldehyde Degradation,2,1,0.286,0.269,0.479,0.8125024752475247,FALSE,FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Inositol Phosphate Metabolism,2,1,0.286,0.269,0.479,0.8125024752475247,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Carnitine Synthesis,2,1,0.286,0.269,0.479,0.8125024752475247,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,De Novo Triacylglycerol Biosynthesis,2,1,0.286,0.269,0.479,0.8125024752475247,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Estrone Metabolism,2,1,0.286,0.269,0.479,0.8125024752475247,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Oxidation of Branched Chain Fatty Acids,3,1,0.343,0.313,1,0.8125024752475247,FALSE,Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Thiamine Metabolism,3,1,0.343,0.313,1,0.8125024752475247,FALSE,Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Phosphatidylinositol Phosphate Metabolism,3,1,0.343,0.313,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Oxidation of Branched Chain Fatty Acids,3,1,0.343,0.313,1,0.8125024752475247,FALSE,Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Thiamine Metabolism,3,1,0.343,0.313,1,0.8125024752475247,FALSE,Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Phosphatidylinositol Phosphate Metabolism,3,1,0.343,0.313,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Tyrosine Metabolism,8,2,1.14,0.319,0.547,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Beta-Alanine Metabolism,8,2,1.14,0.319,0.547,0.8125024752475247,FALSE,NAD; FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Cysteine Metabolism,3,1,0.429,0.38,0.547,0.8206858638743456,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Steroid Biosynthesis,3,1,0.429,0.38,0.547,0.8206858638743456,FALSE,FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Oxidation of Branched Chain Fatty Acids,3,1,0.429,0.38,0.547,0.8206858638743456,FALSE,Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Glycolysis,3,1,0.429,0.38,0.547,0.8206858638743456,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Fructose and Mannose Degradation,3,1,0.429,0.38,0.547,0.8206858638743456,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Retinol Metabolism,3,1,0.429,0.38,0.547,0.8206858638743456,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Thiamine Metabolism,3,1,0.429,0.38,0.547,0.8206858638743456,FALSE,Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Malate-Aspartate Shuttle,3,1,0.429,0.38,0.547,0.8206858638743456,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Phosphatidylinositol Phosphate Metabolism,3,1,0.429,0.38,0.547,0.8206858638743456,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Degradation of Superoxides,3,1,0.429,0.38,0.547,0.8206858638743456,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Thyroid hormone synthesis,3,1,0.429,0.38,0.547,0.8206858638743456,FALSE,FAD
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Inositol Metabolism,4,1,0.457,0.399,1,0.8206858638743456,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Lysine Degradation,4,1,0.457,0.399,1,0.8206858638743456,FALSE,Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Alanine Metabolism,4,1,0.457,0.399,1,0.8206858638743456,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Urea Cycle,4,1,0.457,0.399,1,0.8206858638743456,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Gluconeogenesis,4,1,0.457,0.399,1,0.8206858638743456,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Phytanic Acid Peroxisomal Oxidation,4,1,0.457,0.399,1,0.8206858638743456,FALSE,Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Inositol Metabolism,4,1,0.457,0.399,1,0.8206858638743456,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Lysine Degradation,4,1,0.457,0.399,1,0.8206858638743456,FALSE,Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Alanine Metabolism,4,1,0.457,0.399,1,0.8206858638743456,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Urea Cycle,4,1,0.457,0.399,1,0.8206858638743456,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Gluconeogenesis,4,1,0.457,0.399,1,0.8206858638743456,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Phytanic Acid Peroxisomal Oxidation,4,1,0.457,0.399,1,0.8206858638743456,FALSE,Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Arginine and Proline Metabolism,5,1,0.571,0.477,1,0.8322538071065989,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Phospholipid Biosynthesis,5,1,0.571,0.477,1,0.8322538071065989,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Lactose Synthesis,5,1,0.571,0.477,1,0.8322538071065989,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Threonine and 2-Oxobutanoate Degradation,5,1,0.571,0.477,1,0.8322538071065989,FALSE,Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Nucleotide Sugars Metabolism,4,1,0.571,0.477,0.64,0.8322538071065989,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Galactose Metabolism,4,1,0.571,0.477,0.64,0.8322538071065989,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Alanine Metabolism,4,1,0.571,0.477,0.64,0.8322538071065989,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Starch and Sucrose Metabolism,4,1,0.571,0.477,0.64,0.8322538071065989,FALSE,NAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Aspartate Metabolism,4,1,0.571,0.477,0.64,0.8322538071065989,FALSE,FAD
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Arginine and Proline Metabolism,5,1,0.571,0.477,1,0.8322538071065989,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Phospholipid Biosynthesis,5,1,0.571,0.477,1,0.8322538071065989,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Lactose Synthesis,5,1,0.571,0.477,1,0.8322538071065989,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Threonine and 2-Oxobutanoate Degradation,5,1,0.571,0.477,1,0.8322538071065989,FALSE,Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,"Valine, Leucine and Isoleucine Degradation",6,1,0.686,0.546,1,0.8792394366197184,FALSE,Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,"Valine, Leucine and Isoleucine Degradation",6,1,0.686,0.546,1,0.8792394366197184,FALSE,Thiamine pyrophosphate
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Phenylalanine and Tyrosine Metabolism,5,1,0.714,0.561,0.723,0.8827956698240865,FALSE,FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Pyrimidine Metabolism,5,1,0.714,0.561,0.723,0.8827956698240865,FALSE,FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Lactose Synthesis,5,1,0.714,0.561,0.723,0.8827956698240865,FALSE,Manganese
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Riboflavin Metabolism,7,1,0.8,0.609,1,0.8827956698240865,FALSE,Copper
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Riboflavin Metabolism,7,1,0.8,0.609,1,0.8827956698240865,FALSE,Copper
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Tyrosine Metabolism,8,1,0.914,0.665,1,0.9039431968295905,FALSE,Copper
primary,stratified,Misame,1-2 mo.,down,BEP/BEP,ora,Beta-Alanine Metabolism,8,1,0.914,0.665,1,0.9039431968295905,FALSE,Copper
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Tyrosine Metabolism,8,1,0.914,0.665,1,0.9039431968295905,FALSE,Copper
primary,stratified,Misame,1-2 mo.,down,IFA/BEP,ora,Beta-Alanine Metabolism,8,1,0.914,0.665,1,0.9039431968295905,FALSE,Copper
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Riboflavin Metabolism,7,1,1,0.697,0.887,0.9126782608695652,FALSE,FAD
primary,stratified,Misame,1-2 mo.,down,BEP/IFA,ora,Vitamin B6 Metabolism,8,1,1.14,0.751,0.944,0.9195572254335259,FALSE,FAD
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Pantothenate and CoA Biosynthesis,3,2,0.257,0.0148,1,0.6914879999999999,FALSE,Pantothenic acid; Calcium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Alpha Linolenic Acid and Linoleic Acid Metabolism,1,1,0.0857,0.0857,1,0.8125024752475247,FALSE,Calcium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Purine Metabolism,7,2,0.6,0.0952,1,0.8125024752475247,FALSE,Calcium; Potassium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Beta-Alanine Metabolism,8,2,0.686,0.124,1,0.8125024752475247,FALSE,Pantothenic acid; Calcium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Androgen and Estrogen Metabolism,2,1,0.171,0.166,1,0.8125024752475247,FALSE,Calcium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Lactose Degradation,2,1,0.171,0.166,1,0.8125024752475247,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Trehalose Degradation,2,1,0.171,0.166,1,0.8125024752475247,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Pantothenate and CoA Biosynthesis,3,2,0.857,0.19,1,0.8125024752475247,FALSE,Pantothenic acid; Flavin mononucleotide
primary,stratified,Misame,1-2 mo.,up,IFA/BEP,ora,Nicotinate and Nicotinamide Metabolism,7,4,2.6,0.214,1,0.8125024752475247,FALSE,Nicotinamide riboside; Nicotinic acid mononucleotide; Niacinamide; Nudifloramide
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Glycolysis,3,1,0.257,0.242,1,0.8125024752475247,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Malate-Aspartate Shuttle,3,1,0.257,0.242,1,0.8125024752475247,FALSE,Calcium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Spermidine and Spermine Biosynthesis,3,1,0.257,0.242,1,0.8125024752475247,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Phosphatidylinositol Phosphate Metabolism,3,1,0.257,0.242,1,0.8125024752475247,FALSE,Calcium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Thyroid hormone synthesis,3,1,0.257,0.242,1,0.8125024752475247,FALSE,Calcium
primary,stratified,Misame,1-2 mo.,up,IFA/BEP,ora,Pantothenate and CoA Biosynthesis,3,2,1.11,0.306,1,0.8125024752475247,FALSE,Pantothenic acid; Flavin mononucleotide
primary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Nicotinate and Nicotinamide Metabolism,7,3,2,0.31,1,0.8125024752475247,FALSE,Nicotinamide riboside; Nicotinic acid mononucleotide; Nudifloramide
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Inositol Metabolism,4,1,0.343,0.313,1,0.8125024752475247,FALSE,Calcium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Sphingolipid Metabolism,4,1,0.343,0.313,1,0.8125024752475247,FALSE,Calcium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Starch and Sucrose Metabolism,4,1,0.343,0.313,1,0.8125024752475247,FALSE,Calcium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Urea Cycle,4,1,0.343,0.313,1,0.8125024752475247,FALSE,Calcium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Arachidonic Acid Metabolism,4,1,0.343,0.313,1,0.8125024752475247,FALSE,Calcium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Phenylalanine and Tyrosine Metabolism,5,1,0.429,0.38,1,0.8206858638743456,FALSE,Calcium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Phospholipid Biosynthesis,5,1,0.429,0.38,1,0.8206858638743456,FALSE,Calcium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Pyrimidine Metabolism,5,1,0.429,0.38,1,0.8206858638743456,FALSE,Calcium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Folate Metabolism,5,1,0.429,0.38,1,0.8206858638743456,FALSE,Calcium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Betaine Metabolism,5,1,0.429,0.38,1,0.8206858638743456,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Lactose Synthesis,5,1,0.429,0.38,1,0.8206858638743456,FALSE,Calcium
primary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Vitamin B6 Metabolism,8,3,2.29,0.411,1,0.8206858638743456,FALSE,Pyridoxine; Flavin mononucleotide; Pyridoxal
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Methionine Metabolism,6,1,0.514,0.442,1,0.8206858638743456,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Lactose Degradation,2,1,0.571,0.496,1,0.8403780687397708,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Trehalose Degradation,2,1,0.571,0.496,1,0.8403780687397708,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Histidine Metabolism,7,1,0.6,0.499,1,0.8403780687397708,FALSE,Calcium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Riboflavin Metabolism,7,1,0.6,0.499,1,0.8403780687397708,FALSE,Calcium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Warburg Effect,7,1,0.6,0.499,1,0.8403780687397708,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Tyrosine Metabolism,8,1,0.686,0.553,1,0.8808622291021673,FALSE,Calcium
primary,stratified,Misame,1-2 mo.,up,BEP/IFA,ora,Pyruvate Metabolism,8,1,0.686,0.553,1,0.8808622291021673,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,IFA/BEP,ora,Lactose Degradation,2,1,0.743,0.612,1,0.8827956698240865,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,IFA/BEP,ora,Trehalose Degradation,2,1,0.743,0.612,1,0.8827956698240865,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,IFA/BEP,ora,Vitamin B6 Metabolism,8,3,2.97,0.645,1,0.8920766129032258,FALSE,Pyridoxine; Flavin mononucleotide; Pyridoxal
primary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Glycolysis,3,1,0.857,0.649,1,0.8940040160642571,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Thiamine Metabolism,3,1,0.857,0.649,1,0.8940040160642571,FALSE,Thiamine
primary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Spermidine and Spermine Biosynthesis,3,1,0.857,0.649,1,0.8940040160642571,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Riboflavin Metabolism,7,2,2,0.665,1,0.9039431968295905,FALSE,Riboflavin; Flavin mononucleotide
primary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Beta-Alanine Metabolism,8,2,2.29,0.75,1,0.9195572254335259,FALSE,Pantothenic acid; Flavin mononucleotide
primary,stratified,Misame,1-2 mo.,up,IFA/BEP,ora,Glycolysis,3,1,1.11,0.765,1,0.9195572254335259,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,IFA/BEP,ora,Thiamine Metabolism,3,1,1.11,0.765,1,0.9195572254335259,FALSE,Thiamine
primary,stratified,Misame,1-2 mo.,up,IFA/BEP,ora,Spermidine and Spermine Biosynthesis,3,1,1.11,0.765,1,0.9195572254335259,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,IFA/BEP,ora,Riboflavin Metabolism,7,2,2.6,0.83,1,0.9515483870967741,FALSE,Riboflavin; Flavin mononucleotide
primary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Arginine and Proline Metabolism,5,1,1.43,0.836,1,0.9515483870967741,FALSE,Flavin mononucleotide
primary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Pyrimidine Metabolism,5,1,1.43,0.836,1,0.9515483870967741,FALSE,Flavin mononucleotide
primary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Betaine Metabolism,5,1,1.43,0.836,1,0.9515483870967741,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,"Valine, Leucine and Isoleucine Degradation",6,1,1.71,0.891,1,0.9617112676056339,FALSE,Pyridoxal
primary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Methionine Metabolism,6,1,1.71,0.891,1,0.9617112676056339,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,IFA/BEP,ora,Beta-Alanine Metabolism,8,2,2.97,0.892,1,0.9617112676056339,FALSE,Pantothenic acid; Flavin mononucleotide
primary,stratified,Misame,1-2 mo.,up,IFA/BEP,ora,Arginine and Proline Metabolism,5,1,1.86,0.919,1,0.9617112676056339,FALSE,Flavin mononucleotide
primary,stratified,Misame,1-2 mo.,up,IFA/BEP,ora,Pyrimidine Metabolism,5,1,1.86,0.919,1,0.9617112676056339,FALSE,Flavin mononucleotide
primary,stratified,Misame,1-2 mo.,up,IFA/BEP,ora,Betaine Metabolism,5,1,1.86,0.919,1,0.9617112676056339,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Purine Metabolism,7,1,2,0.929,1,0.9617112676056339,FALSE,Potassium
primary,stratified,Misame,1-2 mo.,up,BEP/BEP,ora,Warburg Effect,7,1,2,0.929,1,0.9617112676056339,FALSE,Potassium
