outcome_group,arm_set,study,studytime,direction,contrast,module,pathway,total,hits,expected,raw_p,fdr_native,fdr_bh_pooled,significant,hit_features
primary,combined,Vital,2 mo.,up,BEP,ora,Ammonia Recycling,5,3,1.86,0.256,1,0.9829691516709512,FALSE,Biotin; NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Arginine and Proline Metabolism,5,3,1.86,0.256,1,0.9829691516709512,FALSE,NAD; FAD; Flavin mononucleotide
primary,combined,Vital,2 mo.,up,BEP,ora,Threonine and 2-Oxobutanoate Degradation,5,3,1.86,0.256,1,0.9829691516709512,FALSE,Biotin; NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Pantothenate and CoA Biosynthesis,3,2,1.11,0.306,1,0.9829691516709512,FALSE,Pantothenic acid; Flavin mononucleotide
primary,combined,Vital,2 mo.,up,BEP,ora,Bile Acid Biosynthesis,3,2,1.11,0.306,1,0.9829691516709512,FALSE,NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Fatty acid Metabolism,3,2,1.11,0.306,1,0.9829691516709512,FALSE,NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Butyrate Metabolism,3,2,1.11,0.306,1,0.9829691516709512,FALSE,NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Retinol Metabolism,3,2,1.11,0.306,1,0.9829691516709512,FALSE,Vitamin A; NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Plasmalogen Synthesis,3,2,1.11,0.306,1,0.9829691516709512,FALSE,NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,3,2,1.11,0.306,1,0.9829691516709512,FALSE,NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,3,2,1.11,0.306,1,0.9829691516709512,FALSE,NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Beta-Alanine Metabolism,8,4,2.97,0.325,1,0.9829691516709512,FALSE,Pantothenic acid; NAD; FAD; Flavin mononucleotide
primary,combined,Vital,2 mo.,up,BEP,ora,D-Arginine and D-Ornithine Metabolism,1,1,0.371,0.371,1,0.9829691516709512,FALSE,FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Fatty Acid Elongation In Mitochondria,1,1,0.371,0.371,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Biotin Metabolism,1,1,0.371,0.371,1,0.9829691516709512,FALSE,Biotin
primary,combined,Vital,2 mo.,up,BEP,ora,Ketone Body Metabolism,1,1,0.371,0.371,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Steroidogenesis,1,1,0.371,0.371,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Vitamin K Metabolism,1,1,0.371,0.371,1,0.9829691516709512,FALSE,FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Cardiolipin Biosynthesis,1,1,0.371,0.371,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Androstenedione Metabolism,1,1,0.371,0.371,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Propanoate Metabolism,6,3,2.23,0.392,1,0.9829691516709512,FALSE,Biotin; NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,"Valine, Leucine and Isoleucine Degradation",6,3,2.23,0.392,1,0.9829691516709512,FALSE,Biotin; NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Citric Acid Cycle,6,3,2.23,0.392,1,0.9829691516709512,FALSE,Biotin; NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Glutamate Metabolism,6,3,2.23,0.392,1,0.9829691516709512,FALSE,Biotin; NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Lysine Degradation,4,2,1.49,0.478,1,0.9829691516709512,FALSE,NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Tryptophan Metabolism,4,2,1.49,0.478,1,0.9829691516709512,FALSE,NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Gluconeogenesis,4,2,1.49,0.478,1,0.9829691516709512,FALSE,Biotin; NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Transfer of Acetyl Groups into Mitochondria,4,2,1.49,0.478,1,0.9829691516709512,FALSE,Biotin; NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Riboflavin Metabolism,7,3,2.6,0.525,1,0.9829691516709512,FALSE,Riboflavin; FAD; Flavin mononucleotide
primary,combined,Vital,2 mo.,up,BEP,ora,Warburg Effect,7,3,2.6,0.525,1,0.9829691516709512,FALSE,Biotin; NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Pterine Biosynthesis,2,1,0.743,0.612,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Glutathione Metabolism,2,1,0.743,0.612,1,0.9829691516709512,FALSE,FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Selenoamino Acid Metabolism,2,1,0.743,0.612,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Androgen and Estrogen Metabolism,2,1,0.743,0.612,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Glucose-Alanine Cycle,2,1,0.743,0.612,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Ethanol Degradation,2,1,0.743,0.612,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Fatty Acid Biosynthesis,2,1,0.743,0.612,1,0.9829691516709512,FALSE,Biotin
primary,combined,Vital,2 mo.,up,BEP,ora,Pyruvaldehyde Degradation,2,1,0.743,0.612,1,0.9829691516709512,FALSE,FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Inositol Phosphate Metabolism,2,1,0.743,0.612,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Carnitine Synthesis,2,1,0.743,0.612,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,De Novo Triacylglycerol Biosynthesis,2,1,0.743,0.612,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Estrone Metabolism,2,1,0.743,0.612,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Glycine and Serine Metabolism,5,2,1.86,0.626,1,0.9829691516709512,FALSE,NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Porphyrin Metabolism,5,2,1.86,0.626,1,0.9829691516709512,FALSE,NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Phospholipid Biosynthesis,5,2,1.86,0.626,1,0.9829691516709512,FALSE,NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Pyrimidine Metabolism,5,2,1.86,0.626,1,0.9829691516709512,FALSE,FAD; Flavin mononucleotide
primary,combined,Vital,2 mo.,up,BEP,ora,Folate Metabolism,5,2,1.86,0.626,1,0.9829691516709512,FALSE,NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Betaine Metabolism,5,2,1.86,0.626,1,0.9829691516709512,FALSE,NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Pyruvate Metabolism,8,3,2.97,0.645,1,0.9829691516709512,FALSE,Biotin; NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Methionine Metabolism,6,2,2.23,0.743,1,0.9829691516709512,FALSE,NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Cysteine Metabolism,3,1,1.11,0.765,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Steroid Biosynthesis,3,1,1.11,0.765,1,0.9829691516709512,FALSE,FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Glycolysis,3,1,1.11,0.765,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Fructose and Mannose Degradation,3,1,1.11,0.765,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Thiamine Metabolism,3,1,1.11,0.765,1,0.9829691516709512,FALSE,Thiamine monophosphate
primary,combined,Vital,2 mo.,up,BEP,ora,Malate-Aspartate Shuttle,3,1,1.11,0.765,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Thyroid hormone synthesis,3,1,1.11,0.765,1,0.9829691516709512,FALSE,FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Histidine Metabolism,7,2,2.6,0.83,1,0.9829691516709512,FALSE,NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Purine Metabolism,7,2,2.6,0.83,1,0.9829691516709512,FALSE,NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Nucleotide Sugars Metabolism,4,1,1.49,0.86,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Inositol Metabolism,4,1,1.49,0.86,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Galactose Metabolism,4,1,1.49,0.86,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Alanine Metabolism,4,1,1.49,0.86,1,0.9829691516709512,FALSE,Biotin
primary,combined,Vital,2 mo.,up,BEP,ora,Starch and Sucrose Metabolism,4,1,1.49,0.86,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Urea Cycle,4,1,1.49,0.86,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Aspartate Metabolism,4,1,1.49,0.86,1,0.9829691516709512,FALSE,FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Phytanic Acid Peroxisomal Oxidation,4,1,1.49,0.86,1,0.9829691516709512,FALSE,NAD
primary,combined,Vital,2 mo.,up,BEP,ora,Tyrosine Metabolism,8,2,2.97,0.892,1,0.98325,FALSE,NAD; FAD
primary,combined,Vital,2 mo.,up,BEP,ora,Vitamin B6 Metabolism,8,2,2.97,0.892,1,0.98325,FALSE,FAD; Flavin mononucleotide
primary,combined,Vital,2 mo.,up,BEP,ora,Phenylalanine and Tyrosine Metabolism,5,1,1.86,0.919,1,0.98325,FALSE,FAD
