"outcome_class","category","label","biomarker","study","visit","Control_N","Nico_N","BEP_N","Control_raw_mean","Nico_raw_mean","BEP_raw_mean","Control_raw_sd","Nico_raw_sd","BEP_raw_sd","Control_raw_median","Nico_raw_median","BEP_raw_median","Control_raw_q25","Nico_raw_q25","BEP_raw_q25","Control_raw_q75","Nico_raw_q75","BEP_raw_q75","ATE","ATE_cil","ATE_ciu","pval","pval_adj","sigFDR"
"secondary","Individual HMO containing Fucose","3-fucosyllactose","X3fl_nmol.ml","Misame","3-4 mo.",157,NA,123,1839.12710907424,NA,2139.2974945705,1659.67918799312,NA,1778.75509677727,1527.87119027516,NA,1879.82687804026,404.9452164522,NA,563.338287961925,2694.8479424123,NA,3068.52890185809,26.9802113409837,-361.528949107428,415.489371789395,0.891733791788956,0.909859422997614,0
"secondary","Individual HMO containing Fucose","3-fucosyllactose","X3fl_nmol.ml","Vital","1.5 mo.",50,NA,100,285.756514071246,NA,219.837126520729,231.787435930265,NA,175.934602203766,217.12055585013,NA,158.171770242728,97.6096543954149,NA,88.1468605325951,438.772172134591,NA,300.17967332868,-54.0937687430515,-107.439356926643,-0.748180559460394,0.0468722416778511,0.307235685654087,0
"secondary","Individual HMO containing Fucose","3-fucosyllactose","X3fl_pct","Vital","1.5 mo.",50,NA,100,3.3453741471112,NA,2.31931458449196,3.82720974982918,NA,2.37511083477182,1.6872800725567,NA,1.38229672316294,0.750816519966785,NA,0.608535802284187,5.14010981924657,NA,3.2866832371798,-0.93575117054734,-2.02874168059708,0.157239339502403,0.0933470066908024,0.345087007916713,0
"secondary","Individual HMO containing Fucose","3-fucosyllactose","X3fl_nmol.ml","Vital","2 mo.",50,NA,100,336.509139643546,NA,255.255886002495,283.547676451937,NA,203.008515849913,250.661158222417,NA,195.661143533931,107.888993414274,NA,117.602035009871,493.748472456724,NA,350.721099201665,-64.6127219581681,-140.643868531038,11.4184246147014,0.0957901483505563,0.328396401961104,0
"secondary","Individual HMO containing Fucose","3-fucosyllactose","X3fl_pct","Vital","2 mo.",50,NA,100,4.20670370942479,NA,2.93953369711356,4.49385992531394,NA,3.19730725436402,2.5670378452628,NA,1.81085435312966,0.972165866872977,NA,0.814662369770241,6.70440329025831,NA,3.53918106836987,-1.09133735895467,-2.40330983056824,0.2206351126589,0.103026322183876,0.328396401961104,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-hexaose","Dflnh_pct","Elicit","1 mo.",99,101,NA,0.6100924987709,0.637756285905021,NA,0.508055510404695,0.529028855024248,NA,0.460594861322001,0.440790418379454,NA,0.243405987094139,0.248964266805954,NA,0.81256558122029,0.881641868906329,NA,0.029496933840766,-0.109804366550522,0.168798234232054,0.678126724579175,0.93523065603239,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-hexaose","Dflnh_nmol.ml","Elicit","1 mo.",99,101,NA,88.9209180190378,91.0578509314713,NA,73.8048588956082,74.8650852496911,NA,71.1654342679546,66.5740256210464,NA,37.5433460714833,42.1649676985501,NA,117.693308775377,117.266234869844,NA,2.18248210006365,-18.1459211307212,22.5108853308485,0.83333667085113,0.965912959395627,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-hexaose","Dflnh_nmol.ml","Elicit","5 mo.",99,100,NA,49.8799640805671,50.6046072868111,NA,41.6416545100264,38.5485645053201,NA,41.6661143242752,37.4133261052386,NA,17.9767724985401,25.7906732659814,NA,69.5332730671315,62.5076391082874,NA,0.391403230684212,-10.1556237600645,10.938430221433,0.942017130070796,0.998181792785883,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-hexaose","Dflnh_pct","Elicit","5 mo.",99,100,NA,0.594726830655939,0.633585610749078,NA,0.430685020333725,0.474772393865005,NA,0.524982266720854,0.502116027420412,NA,0.267151061399985,0.280787866109056,NA,0.798946489930957,0.829448391385171,NA,0.0371376342057202,-0.0881292011630219,0.162404469574462,0.561195291611173,0.998181792785883,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-hexaose","Dflnh_nmol.ml","Misame","1-2 mo.",163,NA,124,80.6118562395623,NA,72.2843304435791,65.73172728968,NA,60.285761752526,65.8761043792588,NA,48.7471873642975,29.1490737030828,NA,32.4780283866206,107.478127709122,NA,96.9693259179394,2.90274139266241,-10.4092238474193,16.2147066327442,0.669102524011596,0.936939259072536,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-hexaose","Dflnh_pct","Misame","1-2 mo.",163,NA,124,0.648168659409858,NA,0.615649795628447,0.527168860026916,NA,0.507886062310369,0.552115862696974,NA,0.452475786436815,0.265259068807027,NA,0.249095026449854,0.849328710179345,NA,0.873235050778775,0.0178507198753823,-0.0971758143685169,0.132877254119282,0.761004027701252,0.946614766164973,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-hexaose","Dflnh_nmol.ml","Misame","14-21 days",154,NA,122,112.124213045008,NA,100.540075864134,139.824961490336,NA,107.426470139572,68.6728476183796,NA,69.9662344157824,37.6127620418706,NA,37.6631962455275,127.61161833347,NA,125.129522047682,-7.69681465143228,-34.3172060062141,18.9235767033495,0.570925583535274,0.871702061673441,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-hexaose","Dflnh_pct","Misame","14-21 days",154,NA,122,0.611945840525136,NA,0.601597149551252,0.686448363439746,NA,0.609880866712848,0.362028873990484,NA,0.392659689563797,0.200366836957837,NA,0.22319191660808,0.705746411152706,NA,0.748724950350065,0.0137881781888843,-0.131385279372341,0.158961635750109,0.85232554715998,0.933586529535075,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-hexaose","Dflnh_nmol.ml","Misame","3-4 mo.",157,NA,123,68.658121051614,NA,66.6536182028317,57.3574115272169,NA,53.6030251584237,51.3217042534646,NA,53.5071787010029,26.2323612920294,NA,28.1497238884665,94.7897445953882,NA,83.0165641949523,11.5308175522976,-0.612245288346292,23.6738803929415,0.0627238607110963,0.288553566867268,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-hexaose","Dflnh_pct","Misame","3-4 mo.",157,NA,123,0.638323539990405,NA,0.623687882856319,0.520703821070097,NA,0.469166784873158,0.483983308531437,NA,0.542824163050002,0.241315743719756,NA,0.244775029464789,0.917110811223784,NA,0.882828837738904,0.103109852382131,-0.00758260819310064,0.213802312957363,0.0678949569099454,0.288553566867268,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-hexaose","Dflnh_pct","Vital","1.5 mo.",50,NA,100,1.01934514209727,NA,0.852073467270346,0.974362596778115,NA,0.792649403343467,0.715229710630217,NA,0.552165184204095,0.25205168880227,NA,0.19638543681847,1.56075652722743,NA,1.36197530838268,-0.140470623184684,-0.434600857464342,0.153659611094974,0.349253122188022,0.659700341910708,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-hexaose","Dflnh_nmol.ml","Vital","1.5 mo.",50,NA,100,94.8343467847968,NA,88.9286761754394,70.3700488875747,NA,79.0397256565677,80.369998065677,NA,66.354586052755,34.0601536218406,NA,24.7644321670946,144.354778393434,NA,127.861644053994,-5.30096824895753,-29.9026416679901,19.300705170075,0.672793593813079,0.788357275601937,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-hexaose","Dflnh_nmol.ml","Vital","2 mo.",50,NA,100,96.9854087488378,NA,65.5414173229176,99.5593505759011,NA,62.9633513365787,58.4414333274464,NA,45.7059335420654,25.6803267871264,NA,15.0396546030153,137.026198813806,NA,104.061479679732,-24.4317792731797,-51.1269940509505,2.26343550459119,0.0728479010778766,0.328396401961104,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-hexaose","Dflnh_pct","Vital","2 mo.",50,NA,100,1.05793395212164,NA,0.680894501447828,0.968130364417331,NA,0.673529543022582,0.792981529543009,NA,0.441746326096488,0.243930342837823,NA,0.152091251875036,1.79614290052278,NA,1.12295750296365,-0.294607007281543,-0.556505905143878,-0.032708109419207,0.0274723048993759,0.328396401961104,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-tetrose","Dflnt_nmol.ml","Elicit","1 mo.",99,101,NA,1086.96642473445,1010.91218743527,NA,715.36636464999,639.02912366434,NA,1084.52359037123,1082.20412626961,NA,526.276562434962,583.395304014153,NA,1501.326046077,1414.34946481877,NA,-75.9166916283053,-263.202304736352,111.368921479741,0.426918199343998,0.93523065603239,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-tetrose","Dflnt_pct","Elicit","1 mo.",99,101,NA,6.74293374836081,6.5772661378558,NA,3.69610935390031,3.59742570314126,NA,7.18038519370692,7.23235867343361,NA,4.68958514773005,4.6698798058638,NA,9.00585787997538,8.92722072631053,NA,-0.130814388365922,-1.10982853037801,0.848199753646168,0.7934082369937,0.941019071783225,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-tetrose","Dflnt_nmol.ml","Elicit","5 mo.",99,100,NA,573.941431234826,527.081111175877,NA,398.887601677151,341.122134935861,NA,569.976270297709,550.56413801729,NA,258.300102069449,283.621006559305,NA,791.560761662516,706.179495782146,NA,-44.0646802156429,-138.958400399581,50.8290399682956,0.362756374077535,0.998181792785883,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-tetrose","Dflnt_pct","Elicit","5 mo.",99,100,NA,6.27482025018905,6.10270316170124,NA,3.20264664974667,3.08354929381305,NA,6.51716344911661,6.29270980113471,NA,4.40119821322935,4.65676163348067,NA,8.5847698574343,8.21412989701626,NA,-0.146167537026781,-0.983261212029568,0.690926137976007,0.732173728954031,0.998181792785883,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-tetrose","Dflnt_nmol.ml","Misame","1-2 mo.",163,NA,124,526.009625196239,NA,507.155424881644,572.902200680778,NA,583.880497356021,380.178825181873,NA,320.459827813077,18.4924214176983,NA,23.5934453698775,923.319447692599,NA,813.959741600409,46.9018762137297,-85.6888298013967,179.492582228856,0.488117272720628,0.805858733738183,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-tetrose","Dflnt_pct","Misame","1-2 mo.",163,NA,124,3.75386832710453,NA,3.64243245433555,3.59269214592351,NA,3.45636627402127,3.15572362436547,NA,3.05544145549857,0.141320967041427,NA,0.229067307963517,6.68952049017087,NA,6.52888402828829,0.161299500538286,-0.58958767931161,0.912186680388182,0.673737860345273,0.936939259072536,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-tetrose","Dflnt_nmol.ml","Misame","14-21 days",154,NA,122,926.977940876346,NA,919.737699697284,1074.65765455725,NA,1028.64926897893,722.762096982317,NA,547.633532956359,31.1747157712848,NA,41.0100714596193,1594.85034239499,NA,1691.71085689385,123.509913899142,-104.365570938093,351.385398736377,0.288093827655385,0.720528538676996,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-tetrose","Dflnt_pct","Misame","14-21 days",154,NA,122,4.45742209778956,NA,4.76245627265985,4.18222121183296,NA,4.59973468592191,4.47553912234661,NA,3.67257883798188,0.18218150018723,NA,0.214501850505578,8.03013789651813,NA,8.36466455107471,0.487749002446383,-0.459620459332843,1.43511846422561,0.312936824744505,0.725444457362261,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-tetrose","Dflnt_pct","Misame","3-4 mo.",157,NA,123,3.20299222928112,NA,3.21591141517156,3.09967527456075,NA,3.00336614070132,3.09026886834989,NA,2.70376648215579,0.144646193296917,NA,0.21923532718228,5.39168778180741,NA,5.65879080053407,0.389636577398164,-0.285865748385992,1.06513890318232,0.258254202529313,0.487813493666481,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-tetrose","Dflnt_nmol.ml","Misame","3-4 mo.",157,NA,123,391.667180940709,NA,403.278558722319,440.161476702774,NA,449.16258292805,302.851069332591,NA,279.765350691689,15.4632621647706,NA,20.2037410651795,629.114509031618,NA,640.186614611323,41.2734873919795,-49.9176776696852,132.464652453644,0.375031756951553,0.587193536117579,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-tetrose","Dflnt_pct","Vital","1.5 mo.",50,NA,100,6.43992660639548,NA,5.96746864466516,4.29099190179365,NA,3.68871096682702,6.41899997729037,NA,6.44813667012303,3.58659082088367,NA,4.03640121444975,9.6390459888517,NA,8.39070455031942,-0.472457961730325,-1.85686216980533,0.911946246344683,0.503571889782751,0.734036791409183,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-tetrose","Dflnt_nmol.ml","Vital","1.5 mo.",50,NA,100,758.964153514949,NA,711.942657678777,618.341613784574,NA,525.754462988889,599.684337019936,NA,704.850910475308,271.417375340725,NA,340.742020087775,1124.27488472891,NA,997.346751766037,-47.0214958361721,-245.928250342737,151.885258670393,0.643124343926493,0.788357275601937,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-tetrose","Dflnt_pct","Vital","2 mo.",50,NA,100,6.52646629562049,NA,6.07534717644402,4.06604302515726,NA,3.65961277312724,6.72457417926306,NA,6.71890701755755,3.74326748228983,NA,3.99040064042453,9.38381889029412,NA,8.93163512914254,-0.451119119176472,-1.77998921558087,0.877750977227924,0.505820157322103,0.889545793911285,0
"secondary","Individual HMO containing Fucose","Difucosyllacto-N-tetrose","Dflnt_nmol.ml","Vital","2 mo.",50,NA,100,659.319778531444,NA,690.80267449147,514.859281239824,NA,541.728405027059,608.205748836667,NA,670.156189685118,238.636860802543,NA,313.788119893699,997.826180866907,NA,973.76055197078,35.2224232133012,-131.115632917711,201.560479344314,0.67812259322269,0.899661167468582,0
"secondary","Individual HMO containing Fucose","Difucosyllactose","Dflac_nmol.ml","Elicit","1 mo.",99,101,NA,362.86649571839,311.003288469619,NA,322.220012403727,279.147764549745,NA,292.232699240606,244.099348641516,NA,134.772889548375,108.958760586362,NA,507.668067851594,463.022893071359,NA,-47.2544131712386,-127.049722385691,32.5408960432139,0.245771403438047,0.93523065603239,0
"secondary","Individual HMO containing Fucose","Difucosyllactose","Dflac_pct","Elicit","1 mo.",99,101,NA,2.22877793851205,2.00181234197015,NA,1.79335075953866,1.73437584625573,NA,1.8748852411593,1.63010558279905,NA,0.856914255190567,0.667047215200945,NA,3.25046753343545,2.95167728781357,NA,-0.188090079740338,-0.62805374208784,0.251873582607164,0.40208146929057,0.93523065603239,0
"secondary","Individual HMO containing Fucose","Difucosyllactose","Dflac_nmol.ml","Elicit","5 mo.",99,100,NA,384.854986205339,348.737685445676,NA,287.551940305848,309.73128900911,NA,374.903772350474,325.092183825665,NA,143.911443856165,106.718388215046,NA,542.02701992005,468.500245579684,NA,-33.8767848295697,-113.458926389257,45.7053567301178,0.404098519584454,0.998181792785883,0
"secondary","Individual HMO containing Fucose","Difucosyllactose","Dflac_pct","Elicit","5 mo.",99,100,NA,4.22656259102337,3.91336438737544,NA,2.7999638377161,3.24280848699478,NA,4.50433573608054,3.79689557021043,NA,2.29450798351352,0.869494994310522,NA,5.54598260386161,5.80996932220618,NA,-0.294294383745006,-1.07810421499186,0.489515447501844,0.461790984086267,0.998181792785883,0
"secondary","Individual HMO containing Fucose","Difucosyllactose","Dflac_nmol.ml","Misame","1-2 mo.",163,NA,124,389.341573653013,NA,369.720930833622,393.859062163264,NA,437.907152860624,314.367235974169,NA,263.221689053168,123.408823515429,NA,64.8702738858109,500.784875089483,NA,488.268784564779,8.62193227559652,-78.7945517766845,96.0384163278776,0.846714437479579,0.956254384348972,0
"secondary","Individual HMO containing Fucose","Difucosyllactose","Dflac_pct","Misame","1-2 mo.",163,NA,124,2.69900086898421,NA,2.58628858201205,2.172410974345,NA,2.39688605162692,2.19101135033534,NA,2.08750834575998,1.05412145920878,NA,0.552554034906003,3.84243591730297,NA,3.72261804864361,-0.0502352803678852,-0.548477454890679,0.448006894154909,0.843347533942198,0.956254384348972,0
"secondary","Individual HMO containing Fucose","Difucosyllactose","Dflac_nmol.ml","Misame","14-21 days",154,NA,122,545.885607237209,NA,449.617658407044,792.76321520773,NA,553.433631763196,322.255069935341,NA,315.983290712618,143.843352544301,NA,70.9596564265138,677.604865634121,NA,624.161444748014,13.7545181478054,-137.197529653062,164.706565948672,0.858260510754337,0.933586529535075,0
"secondary","Individual HMO containing Fucose","Difucosyllactose","Dflac_pct","Misame","14-21 days",154,NA,122,2.47786034816198,NA,2.21327996606442,2.5991447905042,NA,2.30060100499414,1.77261926687534,NA,1.86134566358577,0.857632793430016,NA,0.431886714628236,3.31549803537934,NA,3.10528034162334,0.0194927919102437,-0.526650020629578,0.565635604450066,0.94422984149378,0.945691422921106,0
"secondary","Individual HMO containing Fucose","Difucosyllactose","Dflac_nmol.ml","Misame","3-4 mo.",157,NA,123,392.045482481243,NA,335.046168943069,413.357716215035,NA,337.795937441771,284.818375792997,NA,271.085794532088,120.494220088729,NA,48.1643838816808,513.440717511134,NA,489.827317724376,-41.5634253640769,-125.654662442073,42.527811713919,0.332673316643582,0.56554463829409,0
"secondary","Individual HMO containing Fucose","Difucosyllactose","Dflac_pct","Misame","3-4 mo.",157,NA,123,3.11128144113505,NA,2.65821369553046,2.64276440095945,NA,2.17527690388535,2.50810818597369,NA,2.43080463760807,1.10104075642363,NA,0.582904375028826,4.39462298845856,NA,3.99907697167303,-0.244669506807705,-0.763614164467277,0.274275150851867,0.355447632719175,0.584768686086384,0
"secondary","Individual HMO containing Fucose","Difucosyllactose","Dflac_nmol.ml","Vital","1.5 mo.",50,NA,100,259.689722647038,NA,293.459992775145,272.442830859881,NA,299.255298322295,200.152224721398,NA,253.73669666686,33.2198350829557,NA,88.2367279826057,369.284546717004,NA,387.300900084401,29.1785870212128,-55.2577593608834,113.614933403309,0.498213810747058,0.734036791409183,0
"secondary","Individual HMO containing Fucose","Difucosyllactose","Dflac_pct","Vital","1.5 mo.",50,NA,100,2.07313472518899,NA,2.32931059284637,2.15690845183752,NA,2.11726270201855,1.49338015810604,NA,1.9847312396951,0.431822608033658,NA,0.784142825528419,2.95191403003071,NA,3.14685834471064,0.217122929145217,-0.345467635738652,0.779713494029086,0.449399161072098,0.734036791409183,0
"secondary","Individual HMO containing Fucose","Difucosyllactose","Dflac_nmol.ml","Vital","2 mo.",50,NA,100,278.675683184185,NA,297.807538586456,329.695677843748,NA,262.755442666225,152.652816862589,NA,286.277329203406,32.4617229332292,NA,65.554078800735,419.128491710816,NA,404.162306124944,14.6525063651917,-72.1978469290294,101.502859659413,0.74089743203295,0.899661167468582,0
"secondary","Individual HMO containing Fucose","Difucosyllactose","Dflac_pct","Vital","2 mo.",50,NA,100,2.45199069527786,NA,2.61201240828726,2.63253137747665,NA,2.30219236020086,1.55504035648944,NA,2.25048479931882,0.536938528547592,NA,0.677409705598706,3.81661421748448,NA,3.57472298281413,0.142295873800519,-0.621707165022084,0.906298912623122,0.715078500902936,0.899661167468582,0
"secondary","Individual HMO containing Fucose","Fucodisialyllacto-Nhexaose","Fdslnh_nmol.ml","Elicit","1 mo.",99,101,NA,337.676454716111,354.745851147528,NA,226.376882831688,288.41152549392,NA,305.825180482842,265.588770056274,NA,175.574000592279,152.61148556145,NA,423.562545447278,470.461607603235,NA,20.2852699269173,-48.2226359016139,88.7931757554485,0.561680236443922,0.93523065603239,0
"secondary","Individual HMO containing Fucose","Fucodisialyllacto-Nhexaose","Fdslnh_pct","Elicit","1 mo.",99,101,NA,2.60095880862606,2.66574960678112,NA,2.43946605049791,2.47183146189604,NA,1.8764189604003,2.08741383026562,NA,1.04267114620217,0.937481163367161,NA,3.30476845572442,3.43830060863336,NA,0.129505284992309,-0.484994452717737,0.744005022702356,0.679562138855266,0.93523065603239,0
"secondary","Individual HMO containing Fucose","Fucodisialyllacto-Nhexaose","Fdslnh_nmol.ml","Elicit","5 mo.",99,100,NA,191.620680166874,179.074242441402,NA,137.021680239249,108.095121737082,NA,170.604561249702,165.478154397408,NA,103.815611788155,102.285225954619,NA,232.435461379223,226.501925682524,NA,-12.3346422276611,-46.1502961877239,21.4810117324018,0.474659077323073,0.998181792785883,0
"secondary","Individual HMO containing Fucose","Fucodisialyllacto-Nhexaose","Fdslnh_pct","Elicit","5 mo.",99,100,NA,2.43191627363499,2.33367271946997,NA,1.80312815101846,1.5901294804132,NA,2.11899272143326,1.78911882926481,NA,1.23316921638885,1.223989757357,NA,3.21278181559342,2.98297058142458,NA,-0.0831833847086458,-0.529602645495033,0.363235876077742,0.714955222811496,0.998181792785883,0
"secondary","Individual HMO containing Fucose","Fucodisialyllacto-Nhexaose","Fdslnh_pct","Misame","1-2 mo.",163,NA,124,1.46669151123244,NA,1.70812843402705,1.12705631986148,NA,1.41189928215106,1.19198417808902,NA,1.20831879941714,0.690243315453037,NA,0.724987314110475,1.79616120710434,NA,2.20498883480849,0.176441086285794,-0.0815908392369205,0.434473011808508,0.180175560304898,0.706842582734601,0
"secondary","Individual HMO containing Fucose","Fucodisialyllacto-Nhexaose","Fdslnh_nmol.ml","Misame","1-2 mo.",163,NA,124,174.725074858192,NA,191.032239840358,123.795854893974,NA,139.774135348416,149.423495162011,NA,142.982031099477,92.9036612428146,NA,95.3206416067566,207.915630896131,NA,250.73236229558,4.41889036275597,-21.5139590700575,30.3517397955695,0.738400094738078,0.94146012079105,0
"secondary","Individual HMO containing Fucose","Fucodisialyllacto-Nhexaose","Fdslnh_nmol.ml","Misame","14-21 days",154,NA,122,166.892054840089,NA,195.054287243586,120.154225475051,NA,154.918121022738,128.874444575664,NA,147.056565592401,97.8397237555183,NA,98.4369883054302,192.805628963321,NA,218.511397679722,23.6754305106787,-6.82210920845429,54.1729702298117,0.128126317286483,0.565858837539457,0
"secondary","Individual HMO containing Fucose","Fucodisialyllacto-Nhexaose","Fdslnh_pct","Misame","14-21 days",154,NA,122,0.967907366846283,NA,1.2725247333861,0.86659651000428,NA,1.32341913772399,0.657068288854067,NA,0.773790328893855,0.461572225444988,NA,0.521179929480855,1.1470643641799,NA,1.39404494296259,0.199659387919686,-0.0403291689711895,0.439647944810562,0.102974864759081,0.565858837539457,0
"secondary","Individual HMO containing Fucose","Fucodisialyllacto-Nhexaose","Fdslnh_pct","Misame","3-4 mo.",157,NA,123,1.29171764040548,NA,1.5502389397071,0.973917712437382,NA,1.25654750278639,1.02580941166959,NA,1.2350303647873,0.643189428910039,NA,0.671599323248879,1.63538968654676,NA,2.07616793761992,0.196219785854808,-0.0433352071956653,0.435774778905281,0.108403851236159,0.331536397164895,0
"secondary","Individual HMO containing Fucose","Fucodisialyllacto-Nhexaose","Fdslnh_nmol.ml","Misame","3-4 mo.",157,NA,123,131.148579284465,NA,156.929371489641,82.8198062639179,NA,124.147924951994,113.803975896808,NA,132.420943084586,72.2641959462863,NA,80.6965583533986,167.277068627629,NA,199.388082422303,13.4667679871121,-8.21292808248804,35.1464640567123,0.22342543220041,0.455787881688837,0
"secondary","Individual HMO containing Fucose","Fucodisialyllacto-Nhexaose","Fdslnh_nmol.ml","Vital","1.5 mo.",50,NA,100,253.524645163347,NA,194.540830620406,211.11734793569,NA,205.391832275877,193.081530075976,NA,113.852512636888,83.800706566928,NA,52.6331507302871,376.907688236149,NA,295.218970160183,-52.231100752993,-118.05055817747,13.5883566714836,0.119867135678586,0.392034374015145,0
"secondary","Individual HMO containing Fucose","Fucodisialyllacto-Nhexaose","Fdslnh_pct","Vital","1.5 mo.",50,NA,100,2.85153945886327,NA,2.1248705265847,2.94268214045646,NA,2.61481481905144,1.43387210813948,NA,0.945614754475221,0.526740748186084,NA,0.343695054252377,4.42487038157591,NA,3.06621163989357,-0.517939180253134,-1.30249023158398,0.266611871077712,0.195694885758655,0.47525900827102,0
"secondary","Individual HMO containing Fucose","Fucodisialyllacto-Nhexaose","Fdslnh_pct","Vital","2 mo.",50,NA,100,2.88047514978687,NA,2.53780034374305,2.81175736403986,NA,2.63673145855267,1.73497840321383,NA,1.45021681231985,0.900295201707227,NA,0.774783885696955,4.2140865516406,NA,3.40561903552028,-0.254379554021682,-1.14040547299396,0.631646364950598,0.573633050560134,0.899661167468582,0
"secondary","Individual HMO containing Fucose","Fucodisialyllacto-Nhexaose","Fdslnh_nmol.ml","Vital","2 mo.",50,NA,100,229.440342779289,NA,220.473667682754,168.149867249582,NA,170.062630494808,192.650768938727,NA,160.611654140198,101.23057559494,NA,95.7164866230746,294.815919440084,NA,323.793343251462,-7.63739362471975,-64.207346583953,48.9325593345135,0.791309354835767,0.936277982302187,0
"secondary","Individual HMO containing Fucose","Fucosyllacto-N-hexaose","Flnh_nmol.ml","Elicit","1 mo.",99,101,NA,405.56263329045,432.135897691898,NA,165.304128831042,201.106799156004,NA,406.062822369719,409.925346424441,NA,293.490524006163,283.978268841497,NA,468.210444844917,579.327556767543,NA,26.5848464852758,-18.8357599711627,72.0054529417142,0.251309688956445,0.93523065603239,0
"secondary","Individual HMO containing Fucose","Fucosyllacto-N-hexaose","Flnh_pct","Elicit","1 mo.",99,101,NA,2.90519522646591,3.15467797547011,NA,1.86666179055832,2.21559836577567,NA,2.55466125158687,2.66229705000892,NA,1.866967432869,1.77401242758613,NA,3.41000646239234,3.84234632653572,NA,0.231469076453249,-0.288332989622263,0.751271142528762,0.382784884243187,0.93523065603239,0
"secondary","Individual HMO containing Fucose","Fucosyllacto-N-hexaose","Flnh_nmol.ml","Elicit","5 mo.",99,100,NA,93.1884732102236,93.7512484771218,NA,62.9535611695219,67.596557766506,NA,80.559544152989,77.2251330934092,NA,50.0776885771587,44.4330858929434,NA,119.020523434705,120.598968424712,NA,0.98224833762211,-15.9576712673121,17.9221679425563,0.909517612988267,0.998181792785883,0
"secondary","Individual HMO containing Fucose","Fucosyllacto-N-hexaose","Flnh_pct","Elicit","5 mo.",99,100,NA,1.13021489665847,1.15666768475229,NA,0.731987287565277,0.906336630445855,NA,0.960309583828741,0.848567075864035,NA,0.674195715297113,0.575117442984147,NA,1.38925033218222,1.57545128590667,NA,0.0230848569034892,-0.194488413033131,0.24065812684011,0.835263964836855,0.998181792785883,0
"secondary","Individual HMO containing Fucose","Fucosyllacto-N-hexaose","Flnh_pct","Misame","1-2 mo.",163,NA,124,2.17389396679432,NA,2.43784176440207,1.90356317501053,NA,2.1219184152031,1.66068869280703,NA,1.79724416968677,1.12280610783287,NA,1.1464979649173,2.51469293489136,NA,2.93214194815785,0.183955741956849,-0.241689725320612,0.609601209234311,0.396962491636273,0.805858733738183,0
"secondary","Individual HMO containing Fucose","Fucosyllacto-N-hexaose","Flnh_nmol.ml","Misame","1-2 mo.",163,NA,124,252.139078826214,NA,270.318201501403,146.618762692225,NA,176.721898749198,221.799931170995,NA,220.428121384015,143.471283579126,NA,149.975748667762,342.380325045788,NA,343.555227246861,-1.12690735599983,-37.2169083790707,34.963093667071,0.951200155498826,0.970224158608803,0
"secondary","Individual HMO containing Fucose","Fucosyllacto-N-hexaose","Flnh_pct","Misame","14-21 days",154,NA,122,2.5155259969424,NA,2.90816139762881,1.93816495956967,NA,2.13433704613013,2.08520658044232,NA,2.28098658230538,1.48475301854183,NA,1.45878533781812,2.93809773583863,NA,3.50824834547855,0.28738860618782,-0.165347319944298,0.740124532319939,0.213444430767326,0.640538558430885,0
"secondary","Individual HMO containing Fucose","Fucosyllacto-N-hexaose","Flnh_nmol.ml","Misame","14-21 days",154,NA,122,439.98483062181,NA,478.832710903314,233.930005715954,NA,305.703680521795,371.658263764341,NA,400.458885952506,292.806602206041,NA,297.338414265977,547.113106132686,NA,556.976690632571,15.0153645031593,-43.5514898227648,73.5822188290833,0.615319102357723,0.871702061673441,0
"secondary","Individual HMO containing Fucose","Fucosyllacto-N-hexaose","Flnh_pct","Misame","3-4 mo.",157,NA,123,1.36765343582252,NA,1.7164266929747,1.36707374130274,NA,1.82833912471891,0.975871642139668,NA,1.13103499835596,0.603134257874458,NA,0.684888078250012,1.53862542404759,NA,2.05007527781465,0.239551311902576,-0.108655302221338,0.58775792602649,0.177538861898206,0.39077162616434,0
